Timestamp,X,Y,Z,Joint,ScenarioId
0,0.099723155,0.002067226,0.001921035,WristRight,16
1,0.102954282,0.002229291,0.002335563,WristRight,16
2,0.105550241,0.002327822,0.003457487,WristRight,16
3,0.107498116,0.002372,0.005392776,WristRight,16
4,0.10871722,0.002398417,0.008316589,WristRight,16
5,0.109294574,0.002356549,0.012248804,WristRight,16
6,0.109468261,0.002195268,0.016569858,WristRight,16
7,0.109455664,0.001839363,0.021645046,WristRight,16
8,0.109281624,0.001423705,0.028955865,WristRight,16
9,0.108882263,0.001083166,0.039459263,WristRight,16
10,0.108251898,0.000885311,0.052933414,WristRight,16
11,0.107519975,0.000634746,0.068672449,WristRight,16
12,0.106819766,0.000771583,0.083993429,WristRight,16
13,0.106289664,0.002011626,0.098675331,WristRight,16
14,0.105971791,0.003999741,0.11429284,WristRight,16
15,0.105793107,0.007209442,0.131175908,WristRight,16
16,0.105251467,0.012388862,0.149659885,WristRight,16
17,0.104823181,0.019522054,0.169714326,WristRight,16
18,0.103670973,0.028101345,0.188539368,WristRight,16
19,0.100889585,0.037567029,0.205483871,WristRight,16
20,0.096269088,0.045445603,0.220772399,WristRight,16
21,0.090015483,0.052758463,0.233997426,WristRight,16
22,0.083832057,0.06188546,0.246646753,WristRight,16
23,0.079890347,0.074738234,0.259548588,WristRight,16
24,0.078206327,0.091583778,0.272118238,WristRight,16
25,0.077955848,0.111447365,0.284249515,WristRight,16
26,0.078655095,0.131181054,0.295490005,WristRight,16
27,0.080004324,0.15019493,0.304828087,WristRight,16
28,0.081863927,0.168581333,0.3120996,WristRight,16
29,0.083870533,0.187969578,0.317282696,WristRight,16
30,0.08534181,0.208982447,0.320839088,WristRight,16
31,0.08590851,0.231069274,0.323589969,WristRight,16
32,0.086425825,0.250225601,0.326213405,WristRight,16
33,0.086605383,0.265738551,0.328724978,WristRight,16
34,0.083678426,0.278071558,0.3309159,WristRight,16
35,0.076349002,0.289277426,0.333383056,WristRight,16
36,0.063998925,0.30215602,0.336603657,WristRight,16
37,0.049328052,0.318032701,0.340713526,WristRight,16
38,0.037405628,0.333957317,0.344833412,WristRight,16
39,0.030571939,0.351894458,0.347983214,WristRight,16
40,0.028047354,0.372769483,0.34953626,WristRight,16
41,0.027455882,0.394379923,0.35,WristRight,16
42,0.02877351,0.416205333,0.349592371,WristRight,16
43,0.033959465,0.434792798,0.348456091,WristRight,16
44,0.04518883,0.448108778,0.346114505,WristRight,16
45,0.06083232,0.458544714,0.342711093,WristRight,16
46,0.075444016,0.470271431,0.338815521,WristRight,16
47,0.084287143,0.483325154,0.335241242,WristRight,16
48,0.088056717,0.498019166,0.331978707,WristRight,16
49,0.087070048,0.513051533,0.3287053,WristRight,16
50,0.084577839,0.529344721,0.324693296,WristRight,16
51,0.082571222,0.547114193,0.320032529,WristRight,16
52,0.080785494,0.567991923,0.314553705,WristRight,16
53,0.078660329,0.588164698,0.307949898,WristRight,16
54,0.079558705,0.604093503,0.300294042,WristRight,16
55,0.08409351,0.615854651,0.29179374,WristRight,16
56,0.092797882,0.626358406,0.282378402,WristRight,16
57,0.10288758,0.640582649,0.273140642,WristRight,16
58,0.111855769,0.660045603,0.264294342,WristRight,16
59,0.116719769,0.682487497,0.255565357,WristRight,16
60,0.118542873,0.705969658,0.248343297,WristRight,16
61,0.119672229,0.729073104,0.242647823,WristRight,16
62,0.121593737,0.751126683,0.237369826,WristRight,16
63,0.124084542,0.773880238,0.231535007,WristRight,16
64,0.126867862,0.792594034,0.224502393,WristRight,16
65,0.129374029,0.80606929,0.215743124,WristRight,16
66,0.130659966,0.815941923,0.207498244,WristRight,16
67,0.130618308,0.823660032,0.200343951,WristRight,16
68,0.129900184,0.832241009,0.194416904,WristRight,16
69,0.129315531,0.841231669,0.189479272,WristRight,16
70,0.128829576,0.850189751,0.185790762,WristRight,16
71,0.12730844,0.8639331,0.182811885,WristRight,16
72,0.123910973,0.885119952,0.180628766,WristRight,16
73,0.116966045,0.914299478,0.178780267,WristRight,16
74,0.109157447,0.949834694,0.17693925,WristRight,16
75,0.102792537,0.980427633,0.174902889,WristRight,16
76,0.099491224,1.002968952,0.173051944,WristRight,16
77,0.099041397,1.019672009,0.17135757,WristRight,16
78,0.100473177,1.031941998,0.169881412,WristRight,16
79,0.101880943,1.042628476,0.16883759,WristRight,16
80,0.102858667,1.053626896,0.168185625,WristRight,16
81,0.105073816,1.061816288,0.167641707,WristRight,16
82,0.111167488,1.067579045,0.166932665,WristRight,16
83,0.122922778,1.072617912,0.165372295,WristRight,16
84,0.14008658,1.07693785,0.162794132,WristRight,16
85,0.157081619,1.080363853,0.15949493,WristRight,16
86,0.168194884,1.08311512,0.156396281,WristRight,16
87,0.173067569,1.085340671,0.154114137,WristRight,16
88,0.17329249,1.086943084,0.152913674,WristRight,16
89,0.170582937,1.088260644,0.152218252,WristRight,16
90,0.167003193,1.08926137,0.151740308,WristRight,16
91,0.162033544,1.091039329,0.151152579,WristRight,16
92,0.15635588,1.095112984,0.150644253,WristRight,16
93,0.15109278,1.102612143,0.150196862,WristRight,16
94,0.147131102,1.11132551,0.149371048,WristRight,16
95,0.142709807,1.118805975,0.148158516,WristRight,16
96,0.137057227,1.123290748,0.146669944,WristRight,16
97,0.130209222,1.124694943,0.145724148,WristRight,16
98,0.122347177,1.125117823,0.144702543,WristRight,16
99,0.113791483,1.127059005,0.142606033,WristRight,16
100,0.106758111,1.130237045,0.138396239,WristRight,16
101,0.100584637,1.133779984,0.132680977,WristRight,16
102,0.096186535,1.136662669,0.127103607,WristRight,16
103,0.092769937,1.137882485,0.123781743,WristRight,16
104,0.090445531,1.138034916,0.12257648,WristRight,16
105,0.08702024,1.137592179,0.122682578,WristRight,16
106,0.083320478,1.13671154,0.122996682,WristRight,16
107,0.078955388,1.13490951,0.12308889,WristRight,16
108,0.071651862,1.132310385,0.123278566,WristRight,16
109,0.056775764,1.129725497,0.122744117,WristRight,16
110,0.031584197,1.127860107,0.121078558,WristRight,16
111,0.003679592,1.126807819,0.11889364,WristRight,16
112,-0.018365576,1.126596737,0.116771075,WristRight,16
113,-0.029881129,1.125896683,0.115393608,WristRight,16
