Timestamp,X,Y,Z,Joint,ScenarioId
0,0.118289317,0.009253927,0.0,WristRight,6
1,0.118762526,0.010061932,9.96e-05,WristRight,6
2,0.11859255,0.009780333,0.000619216,WristRight,6
3,0.117871524,0.008535798,0.001358802,WristRight,6
4,0.116560134,0.006177712,0.00205517,WristRight,6
5,0.115052132,0.003466574,0.002619897,WristRight,6
6,0.113803703,0.001253249,0.002886051,WristRight,6
7,0.113345846,0.000377045,0.002903096,WristRight,6
8,0.113334338,0.000189084,0.002835192,WristRight,6
9,0.113119458,0.000431737,0.002703931,WristRight,6
10,0.112953678,0.000938302,0.002642033,WristRight,6
11,0.112355855,0.002576546,0.002959473,WristRight,6
12,0.110396286,0.005937,0.004314908,WristRight,6
13,0.10732598,0.011234401,0.007422321,WristRight,6
14,0.102807413,0.016862474,0.010941271,WristRight,6
15,0.096970785,0.02234924,0.015621634,WristRight,6
16,0.091688621,0.027119381,0.025278942,WristRight,6
17,0.086439288,0.031713465,0.041018799,WristRight,6
18,0.080600921,0.036775846,0.063548598,WristRight,6
19,0.075353952,0.043063313,0.091275724,WristRight,6
20,0.070954701,0.048952406,0.117159736,WristRight,6
21,0.067691819,0.054601966,0.138269207,WristRight,6
22,0.066312671,0.059720381,0.157332155,WristRight,6
23,0.066320331,0.064775193,0.174396663,WristRight,6
24,0.066107934,0.069488503,0.191962815,WristRight,6
25,0.064317234,0.074250952,0.211675239,WristRight,6
26,0.05975273,0.078542415,0.231124697,WristRight,6
27,0.053034619,0.082842379,0.248407062,WristRight,6
28,0.045318127,0.088616029,0.264249747,WristRight,6
29,0.03784798,0.096514755,0.277371838,WristRight,6
30,0.030460259,0.105429444,0.28680526,WristRight,6
31,0.024218943,0.115631342,0.293854124,WristRight,6
32,0.019490735,0.127805873,0.300299319,WristRight,6
33,0.016303186,0.143349909,0.307799879,WristRight,6
34,0.016751374,0.164896515,0.318247362,WristRight,6
35,0.021237111,0.191299324,0.331024881,WristRight,6
36,0.026715222,0.218979567,0.341747568,WristRight,6
37,0.032113984,0.244382143,0.348752724,WristRight,6
38,0.035863873,0.265283252,0.352485126,WristRight,6
39,0.035960524,0.281794367,0.354304389,WristRight,6
40,0.034843476,0.295471522,0.355665783,WristRight,6
41,0.034423376,0.307485828,0.357611745,WristRight,6
42,0.033947937,0.319471975,0.359449473,WristRight,6
43,0.033667458,0.331441973,0.360973779,WristRight,6
44,0.033683819,0.34444332,0.362365117,WristRight,6
