Timestamp,X,Y,Z,Joint,ScenarioId
0,0.171171969,0.000226589,0.0,WristRight,8
1,0.173324891,0.000495656,0.008831778,WristRight,8
2,0.175123002,0.012356813,0.016099856,WristRight,8
3,0.175367683,0.032278798,0.021826,WristRight,8
4,0.171891572,0.056853903,0.025838852,WristRight,8
5,0.164927522,0.081852804,0.028309753,WristRight,8
6,0.15555386,0.103178375,0.0299006,WristRight,8
7,0.146915461,0.118765624,0.031937416,WristRight,8
8,0.142157889,0.129516221,0.036224013,WristRight,8
9,0.14068099,0.13870275,0.043696923,WristRight,8
10,0.141006866,0.14925914,0.054026207,WristRight,8
11,0.141442726,0.162415911,0.065851203,WristRight,8
12,0.141584208,0.177621547,0.077689978,WristRight,8
13,0.141425003,0.193872597,0.088912281,WristRight,8
14,0.140435256,0.210335457,0.09963122,WristRight,8
15,0.138241997,0.226964176,0.1100153,WristRight,8
16,0.134948752,0.244116305,0.120096337,WristRight,8
17,0.13088808,0.26230219,0.130238931,WristRight,8
18,0.126226582,0.281745564,0.141585254,WristRight,8
19,0.120657815,0.302746171,0.155990251,WristRight,8
20,0.114098475,0.325244086,0.174645916,WristRight,8
21,0.107103609,0.348853573,0.196471323,WristRight,8
22,0.100876837,0.372525635,0.218272796,WristRight,8
23,0.096326827,0.395164544,0.236491592,WristRight,8
24,0.093507968,0.416159968,0.249458657,WristRight,8
25,0.091789302,0.436276148,0.258305429,WristRight,8
26,0.090476563,0.456966105,0.266197224,WristRight,8
27,0.089177269,0.479608131,0.275585089,WristRight,8
28,0.087899972,0.504297835,0.286718669,WristRight,8
29,0.086761041,0.530174189,0.297930646,WristRight,8
30,0.085905066,0.555825663,0.307406716,WristRight,8
31,0.085380192,0.580256137,0.314408451,WristRight,8
32,0.085165703,0.602979667,0.319612822,WristRight,8
33,0.08505227,0.624665811,0.324249734,WristRight,8
34,0.085042297,0.646531403,0.329105074,WristRight,8
35,0.085410637,0.66969924,0.334472781,WristRight,8
36,0.086502996,0.694042598,0.340336231,WristRight,8
