Timestamp,X,Y,Z,Joint,ScenarioId
0,0.18463153,0.003870908,1.86e-05,WristRight,4
1,0.18455071,0.004310143,0.012023554,WristRight,4
2,0.185348013,0.004135388,0.024029323,WristRight,4
3,0.186766244,0.003550524,0.03603603,WristRight,4
4,0.188441133,0.002787619,0.048043817,WristRight,4
5,0.190225841,0.002023776,0.060052843,WristRight,4
6,0.192230336,0.001392807,0.072063275,WristRight,4
7,0.194659163,0.001111023,0.084075299,WristRight,4
8,0.197895868,0.00144732,0.096089109,WristRight,4
9,0.201456172,0.003020293,0.098900893,WristRight,4
10,0.204215075,0.006847889,0.100743779,WristRight,4
11,0.206665828,0.013422773,0.102269504,WristRight,4
12,0.210239036,0.022453673,0.104982405,WristRight,4
13,0.216080177,0.032725172,0.11015749,WristRight,4
14,0.224431544,0.043539651,0.118832568,WristRight,4
15,0.23241068,0.054285619,0.128636605,WristRight,4
16,0.237602825,0.064550168,0.137539472,WristRight,4
17,0.239688973,0.074208896,0.145845779,WristRight,4
18,0.240005469,0.082431054,0.153420142,WristRight,4
19,0.239421594,0.087998057,0.160056137,WristRight,4
20,0.238193272,0.092204057,0.168515319,WristRight,4
21,0.235303685,0.096628426,0.179381603,WristRight,4
22,0.231451283,0.102769909,0.193676088,WristRight,4
23,0.226988465,0.111564846,0.211495493,WristRight,4
24,0.22296851,0.120168832,0.228944357,WristRight,4
25,0.21880129,0.125949608,0.242141852,WristRight,4
26,0.21480849,0.129954757,0.252427267,WristRight,4
27,0.211399907,0.134029859,0.260946045,WristRight,4
28,0.209448991,0.140808263,0.270076766,WristRight,4
29,0.20863778,0.153089342,0.281044121,WristRight,4
30,0.2086771,0.167871635,0.291410261,WristRight,4
31,0.208399737,0.184323438,0.30037564,WristRight,4
32,0.209429315,0.201802973,0.308534896,WristRight,4
33,0.212968705,0.219231891,0.316062441,WristRight,4
34,0.219328367,0.235975592,0.323011819,WristRight,4
35,0.227203884,0.2531678,0.329435645,WristRight,4
36,0.234154247,0.268849569,0.334173601,WristRight,4
37,0.238146832,0.284968356,0.338008546,WristRight,4
38,0.240008066,0.301405703,0.340993366,WristRight,4
39,0.240940556,0.316987299,0.343665664,WristRight,4
40,0.241921211,0.329618283,0.345575433,WristRight,4
41,0.243128914,0.338927737,0.346927055,WristRight,4
42,0.244010279,0.345200726,0.347794097,WristRight,4
43,0.244321839,0.350563522,0.348500552,WristRight,4
44,0.244340036,0.357750327,0.348972546,WristRight,4
45,0.244150533,0.368568995,0.349429651,WristRight,4
46,0.244293272,0.383415324,0.35,WristRight,4
47,0.245852417,0.403211122,0.349746995,WristRight,4
48,0.24956849,0.426835095,0.348191167,WristRight,4
49,0.255384451,0.450892143,0.345303411,WristRight,4
50,0.262854129,0.473894544,0.341002328,WristRight,4
51,0.270831376,0.494503057,0.335843352,WristRight,4
52,0.278486585,0.512998576,0.329921875,WristRight,4
