Timestamp,X,Y,Z,Joint,ScenarioId
0,0.167622011,-2.23e-05,0.0,WristRight,1
1,0.167717079,0.001348272,0.008687063,WristRight,1
2,0.167842008,0.002457052,0.017374126,WristRight,1
3,0.167970424,0.003281963,0.026061189,WristRight,1
4,0.167894317,0.003755964,0.034748252,WristRight,1
5,0.167962932,0.003987134,0.043435315,WristRight,1
6,0.168525349,0.003987274,0.052122378,WristRight,1
7,0.169842698,0.003642859,0.06080944,WristRight,1
8,0.172370599,0.003193397,0.069496503,WristRight,1
9,0.17647378,0.002727317,0.070224522,WristRight,1
10,0.181763154,0.00234498,0.071365735,WristRight,1
11,0.187783141,0.0020562,0.072983617,WristRight,1
12,0.193297297,0.001581807,0.074587261,WristRight,1
13,0.196902408,0.002623912,0.075450512,WristRight,1
14,0.199917882,0.007719138,0.076592385,WristRight,1
15,0.204444268,0.018074417,0.079466651,WristRight,1
16,0.212046506,0.03287576,0.085294542,WristRight,1
17,0.222210447,0.049522766,0.094380796,WristRight,1
18,0.23259329,0.063796769,0.104139467,WristRight,1
19,0.239879134,0.075586023,0.111379093,WristRight,1
20,0.244028789,0.088084467,0.115498796,WristRight,1
21,0.245661571,0.104854553,0.11653629,WristRight,1
22,0.246186254,0.12678919,0.116435385,WristRight,1
23,0.246515859,0.152207399,0.117726399,WristRight,1
24,0.246604721,0.175888515,0.121314363,WristRight,1
25,0.245741417,0.193476961,0.127639163,WristRight,1
26,0.244691365,0.204463111,0.134546256,WristRight,1
27,0.243635358,0.210656921,0.139632188,WristRight,1
28,0.242895043,0.213212558,0.142065932,WristRight,1
29,0.242761646,0.214986562,0.142573601,WristRight,1
30,0.242967188,0.218697946,0.141764136,WristRight,1
31,0.243126741,0.225380728,0.14017002,WristRight,1
32,0.243393701,0.236566497,0.135586816,WristRight,1
33,0.243160444,0.249857311,0.129854351,WristRight,1
34,0.243396088,0.263157703,0.124812454,WristRight,1
35,0.24540344,0.276150968,0.121537501,WristRight,1
36,0.250297637,0.290053832,0.121436447,WristRight,1
37,0.258099444,0.306216261,0.124015274,WristRight,1
38,0.266299311,0.326157147,0.126606544,WristRight,1
39,0.271997442,0.345832057,0.129406379,WristRight,1
40,0.274679562,0.365593705,0.13149332,WristRight,1
41,0.275027166,0.384600864,0.132034229,WristRight,1
42,0.274514256,0.403530664,0.132197215,WristRight,1
43,0.274448755,0.42495537,0.132419308,WristRight,1
44,0.274456379,0.449142481,0.132580469,WristRight,1
45,0.274475687,0.473110252,0.132983596,WristRight,1
46,0.27450217,0.494962624,0.13361054,WristRight,1
47,0.274481925,0.510473388,0.134437451,WristRight,1
48,0.274570946,0.519163689,0.135148576,WristRight,1
49,0.275138857,0.522604537,0.13560539,WristRight,1
50,0.276379594,0.524438918,0.135813007,WristRight,1
51,0.27830932,0.529697739,0.136024059,WristRight,1
52,0.280675102,0.540134683,0.135745372,WristRight,1
53,0.282678807,0.554543111,0.134339109,WristRight,1
54,0.284488952,0.570857705,0.131607617,WristRight,1
55,0.286540651,0.583820252,0.128537227,WristRight,1
56,0.289033837,0.59290261,0.12611427,WristRight,1
57,0.291834018,0.602610168,0.124962059,WristRight,1
58,0.294285154,0.615837,0.124971914,WristRight,1
59,0.295618651,0.635594918,0.125741431,WristRight,1
60,0.296064048,0.661582771,0.126859621,WristRight,1
61,0.296017816,0.689848694,0.128570612,WristRight,1
62,0.295889,0.715358846,0.130481084,WristRight,1
63,0.295674723,0.736992671,0.132283787,WristRight,1
64,0.295354161,0.75244161,0.133874952,WristRight,1
65,0.29684237,0.76179958,0.135515937,WristRight,1
66,0.299694651,0.766065406,0.137323664,WristRight,1
67,0.302937163,0.768908456,0.138963728,WristRight,1
68,0.305596066,0.773040973,0.14006873,WristRight,1
