Timestamp,X,Y,Z,Joint,ScenarioId
0,0.125315995,-2.61e-05,0.029368105,WristRight,11
1,0.125839232,0.00064983,0.029798635,WristRight,11
2,0.1266608,0.000791128,0.02988971,WristRight,11
3,0.127728573,0.000786569,0.029976754,WristRight,11
4,0.129016781,0.001141718,0.030500405,WristRight,11
5,0.130464832,0.002061622,0.031762543,WristRight,11
6,0.131875272,0.003674244,0.03368462,WristRight,11
7,0.132949771,0.005930942,0.035969549,WristRight,11
8,0.13353524,0.008546155,0.037813181,WristRight,11
9,0.133753608,0.011749804,0.038922762,WristRight,11
10,0.134100429,0.015948078,0.03964956,WristRight,11
11,0.13396985,0.022662282,0.040243193,WristRight,11
12,0.132701921,0.033275271,0.040957902,WristRight,11
13,0.129281805,0.047813334,0.041879512,WristRight,11
14,0.123374964,0.064721847,0.043273027,WristRight,11
15,0.116054143,0.081540046,0.045854274,WristRight,11
16,0.109810408,0.094888471,0.048451111,WristRight,11
17,0.105280488,0.105499997,0.051421465,WristRight,11
18,0.103081007,0.114977056,0.056074576,WristRight,11
19,0.102365286,0.124825724,0.063150653,WristRight,11
20,0.102132594,0.135198949,0.073280619,WristRight,11
21,0.101920329,0.144731715,0.08397588,WristRight,11
22,0.101413,0.152824244,0.09163222,WristRight,11
23,0.099435866,0.161908575,0.09597737,WristRight,11
24,0.095605787,0.173227958,0.097536136,WristRight,11
25,0.090208823,0.187242557,0.098156583,WristRight,11
26,0.085045603,0.202031831,0.099922603,WristRight,11
27,0.08176556,0.216088203,0.10203807,WristRight,11
28,0.08035405,0.230961246,0.103947116,WristRight,11
29,0.079497372,0.248565917,0.105649837,WristRight,11
30,0.077219592,0.268929759,0.106427875,WristRight,11
31,0.072621832,0.291350693,0.106608213,WristRight,11
32,0.066655995,0.313714008,0.106620247,WristRight,11
33,0.061056871,0.335162303,0.106727828,WristRight,11
34,0.056619372,0.35576394,0.106693776,WristRight,11
35,0.053871404,0.374748266,0.106678406,WristRight,11
36,0.052163048,0.392196402,0.106491837,WristRight,11
37,0.05106759,0.40793662,0.105969211,WristRight,11
38,0.050289735,0.422635194,0.105084032,WristRight,11
39,0.0502302,0.436623466,0.104022512,WristRight,11
