Timestamp,X,Y,Z,Joint,ScenarioId
0,0.097293061,0.00483454,0.00407624,WristRight,14
1,0.099597768,0.005214519,0.005002058,WristRight,14
2,0.101430937,0.005515629,0.006056613,WristRight,14
3,0.102895359,0.005684586,0.007661283,WristRight,14
4,0.104153608,0.005686884,0.010377241,WristRight,14
5,0.105167737,0.005371685,0.014656048,WristRight,14
6,0.105921361,0.004698866,0.02028637,WristRight,14
7,0.106306297,0.003692494,0.025420557,WristRight,14
8,0.106622655,0.002609741,0.029876512,WristRight,14
9,0.107322723,0.001777698,0.035728356,WristRight,14
10,0.108552927,0.001293048,0.046272729,WristRight,14
11,0.110165113,0.001084615,0.063820118,WristRight,14
12,0.111708565,0.00092907,0.087433812,WristRight,14
13,0.112688329,0.000689184,0.109329529,WristRight,14
14,0.113106653,0.001199853,0.124711408,WristRight,14
15,0.113589506,0.003029381,0.134334292,WristRight,14
16,0.113041887,0.006673444,0.14239574,WristRight,14
17,0.111509481,0.010310796,0.153771025,WristRight,14
18,0.109457932,0.013735546,0.171189899,WristRight,14
19,0.107526565,0.01788971,0.189316863,WristRight,14
20,0.106153002,0.024174329,0.203944464,WristRight,14
21,0.106540728,0.033276512,0.215879859,WristRight,14
22,0.105738336,0.045225317,0.226986699,WristRight,14
23,0.104059091,0.055830932,0.239891063,WristRight,14
24,0.101964592,0.065329503,0.25617099,WristRight,14
25,0.100054363,0.074730757,0.272074503,WristRight,14
26,0.098795234,0.084770136,0.285216749,WristRight,14
27,0.098763336,0.096249351,0.296130501,WristRight,14
28,0.098236383,0.109569147,0.305030899,WristRight,14
29,0.097738379,0.122506553,0.313426361,WristRight,14
30,0.097213748,0.134669315,0.322102012,WristRight,14
31,0.096738469,0.14648546,0.330006062,WristRight,14
32,0.096515893,0.159388592,0.337224721,WristRight,14
33,0.096452338,0.174744658,0.343220564,WristRight,14
34,0.096107587,0.19216807,0.347186555,WristRight,14
35,0.095322141,0.209572354,0.34930239,WristRight,14
36,0.093872785,0.223561703,0.35,WristRight,14
37,0.091867916,0.234142823,0.34954595,WristRight,14
38,0.089609694,0.242703054,0.348438997,WristRight,14
39,0.087317667,0.251693331,0.346966425,WristRight,14
40,0.085408313,0.262317247,0.345221567,WristRight,14
41,0.084195311,0.275275893,0.343266908,WristRight,14
42,0.083587519,0.289324252,0.341868167,WristRight,14
43,0.083264751,0.303798957,0.34049656,WristRight,14
44,0.083560147,0.319084771,0.338905747,WristRight,14
45,0.084833855,0.335760535,0.337089287,WristRight,14
46,0.087006617,0.355211639,0.33475435,WristRight,14
47,0.089462719,0.377698494,0.332030032,WristRight,14
48,0.092782283,0.400456091,0.329164799,WristRight,14
49,0.097352789,0.419066737,0.32508968,WristRight,14
50,0.103997617,0.433986966,0.319173246,WristRight,14
51,0.113406939,0.44478778,0.31131329,WristRight,14
52,0.123734823,0.455120322,0.302194146,WristRight,14
53,0.132460333,0.467340376,0.294200371,WristRight,14
54,0.139714476,0.48050983,0.288169067,WristRight,14
55,0.145388569,0.49173861,0.283646819,WristRight,14
56,0.149334159,0.500469299,0.279830905,WristRight,14
57,0.152549882,0.505074519,0.276177605,WristRight,14
58,0.155871549,0.507400315,0.27255722,WristRight,14
59,0.160174644,0.511261506,0.269638477,WristRight,14
60,0.167021698,0.519808469,0.267406322,WristRight,14
61,0.176015261,0.534792707,0.265286002,WristRight,14
62,0.185760966,0.556856787,0.262254942,WristRight,14
63,0.193672671,0.583672984,0.258063084,WristRight,14
64,0.199970016,0.610148619,0.252434294,WristRight,14
65,0.20395063,0.632850345,0.245671321,WristRight,14
66,0.207263186,0.649968687,0.238560001,WristRight,14
67,0.212504698,0.661309669,0.232201214,WristRight,14
68,0.221699417,0.670459673,0.226693397,WristRight,14
69,0.233910014,0.679849921,0.22202622,WristRight,14
70,0.247344374,0.688800193,0.217510154,WristRight,14
71,0.257446376,0.69566919,0.212549942,WristRight,14
72,0.263218812,0.700140116,0.207624542,WristRight,14
73,0.26487042,0.703286592,0.203286449,WristRight,14
74,0.265499474,0.709324467,0.200097834,WristRight,14
75,0.26728554,0.72123873,0.196441882,WristRight,14
76,0.270704721,0.739662522,0.190246284,WristRight,14
77,0.276622507,0.759958734,0.180281263,WristRight,14
78,0.286730481,0.778896206,0.168703565,WristRight,14
79,0.29975721,0.793861466,0.157750077,WristRight,14
80,0.315457944,0.804352107,0.150748609,WristRight,14
81,0.329202804,0.810991381,0.147323714,WristRight,14
82,0.337796341,0.81604678,0.145328056,WristRight,14
83,0.34117486,0.818966798,0.142106448,WristRight,14
84,0.341311039,0.821188678,0.136755894,WristRight,14
85,0.340225185,0.823491048,0.12887212,WristRight,14
86,0.3400671,0.82617252,0.119773031,WristRight,14
87,0.339776335,0.829131602,0.110302415,WristRight,14
88,0.339502278,0.832241921,0.100502254,WristRight,14
89,0.339391256,0.834414013,0.091092275,WristRight,14
90,0.338317298,0.836428984,0.082857807,WristRight,14
91,0.335143914,0.841240823,0.07502174,WristRight,14
92,0.329321537,0.850674673,0.06671467,WristRight,14
93,0.321228618,0.865611333,0.056984359,WristRight,14
94,0.313699715,0.883435959,0.045158248,WristRight,14
95,0.308935717,0.899586195,0.034275797,WristRight,14
96,0.306775092,0.911659668,0.026771142,WristRight,14
97,0.306591935,0.919503919,0.023039943,WristRight,14
98,0.307133807,0.924532492,0.022392942,WristRight,14
99,0.306403181,0.929726311,0.022219087,WristRight,14
100,0.302760236,0.936954626,0.020105562,WristRight,14
101,0.295210512,0.946933329,0.016288301,WristRight,14
102,0.283103043,0.960302612,0.012080678,WristRight,14
103,0.269802138,0.973759274,0.008804596,WristRight,14
104,0.256532984,0.985798168,0.007146897,WristRight,14
105,0.244330762,0.996192639,0.007418683,WristRight,14
106,0.231208159,1.006176329,0.008530559,WristRight,14
107,0.217254156,1.016498401,0.009266269,WristRight,14
108,0.202732207,1.028636215,0.00994968,WristRight,14
109,0.190086908,1.03995029,0.011018098,WristRight,14
110,0.178453517,1.048863381,0.011902053,WristRight,14
111,0.168047213,1.054427218,0.012820877,WristRight,14
112,0.158201773,1.057117569,0.01331664,WristRight,14
113,0.150664529,1.057490753,0.014570789,WristRight,14
114,0.14630479,1.057676723,0.018331809,WristRight,14
115,0.144850134,1.057390939,0.025989558,WristRight,14
116,0.14490428,1.056171181,0.036728731,WristRight,14
117,0.145278196,1.053756855,0.047343239,WristRight,14
118,0.145867555,1.050871546,0.054998168,WristRight,14
119,0.145185238,1.048208714,0.058810787,WristRight,14
120,0.14148818,1.046712367,0.060166362,WristRight,14
121,0.132892034,1.046071086,0.060499249,WristRight,14
122,0.120145119,1.045911567,0.061662591,WristRight,14
123,0.103738154,1.045724175,0.064203043,WristRight,14
124,0.085828356,1.045421633,0.067812454,WristRight,14
125,0.066341701,1.045133213,0.071960327,WristRight,14
126,0.046853861,1.044863842,0.076602635,WristRight,14
127,0.03101399,1.043677632,0.080186805,WristRight,14
128,0.02163549,1.041082628,0.082489777,WristRight,14
129,0.017792983,1.037247228,0.084092845,WristRight,14
130,0.018078666,1.032527241,0.085584342,WristRight,14
131,0.019485092,1.028694259,0.087897563,WristRight,14
132,0.02026057,1.026290005,0.091605258,WristRight,14
133,0.021305634,1.024533562,0.096569006,WristRight,14
134,0.022453874,1.022774809,0.102892768,WristRight,14
135,0.023615427,1.020926904,0.109997698,WristRight,14
136,0.024966689,1.018664189,0.11697021,WristRight,14
137,0.026504332,1.017018074,0.12193933,WristRight,14
138,0.027828968,1.015763314,0.125313836,WristRight,14
139,0.028684323,1.014422657,0.128884302,WristRight,14
140,0.0292,1.012334912,0.134784841,WristRight,14
141,0.028902422,1.009296806,0.143715086,WristRight,14
142,0.028200762,1.005717783,0.153333487,WristRight,14
143,0.027490881,1.002885107,0.160235787,WristRight,14
144,0.026614289,1.001249938,0.163616754,WristRight,14
145,0.026239113,1.000722647,0.164205967,WristRight,14
146,0.027805079,1.000642454,0.164193734,WristRight,14
147,0.030033689,1.000744342,0.163711875,WristRight,14
148,0.03303044,1.001418526,0.16116437,WristRight,14
149,0.036663134,1.003183231,0.155364943,WristRight,14
150,0.040336714,1.005977132,0.146737998,WristRight,14
151,0.044843091,1.009024156,0.137986014,WristRight,14
152,0.04959,1.011286753,0.132042206,WristRight,14
153,0.053180676,1.012494401,0.129178812,WristRight,14
154,0.055375141,1.012985859,0.128795531,WristRight,14
155,0.056359941,1.013191406,0.129187898,WristRight,14
156,0.056558755,1.013439007,0.129192717,WristRight,14
157,0.057073939,1.013680553,0.129400061,WristRight,14
158,0.057270803,1.013760181,0.130380889,WristRight,14
159,0.057117118,1.013868066,0.131736635,WristRight,14
160,0.056777825,1.01425502,0.133042533,WristRight,14
161,0.054974068,1.014709057,0.133873816,WristRight,14
162,0.051518819,1.015125336,0.134009508,WristRight,14
163,0.047708957,1.015465429,0.133817009,WristRight,14
164,0.044684465,1.015534567,0.133798032,WristRight,14
165,0.041907286,1.015205503,0.133793853,WristRight,14
166,0.043317683,1.014447562,0.1337582,WristRight,14
167,0.047631365,1.013327476,0.133699451,WristRight,14
168,0.052778952,1.012165227,0.13364066,WristRight,14
169,0.057555642,1.011369857,0.133588286,WristRight,14
170,0.060774435,1.011040243,0.133550358,WristRight,14
171,0.06028471,1.011024753,0.133569914,WristRight,14
172,0.058712671,1.011072832,0.133593569,WristRight,14
173,0.055350333,1.011131329,0.133617363,WristRight,14
174,0.049452932,1.011198916,0.133646447,WristRight,14
175,0.043169986,1.011299989,0.133646549,WristRight,14
176,0.038651016,1.011386451,0.13364707,WristRight,14
177,0.036136658,1.011482739,0.133555773,WristRight,14
178,0.03607442,1.011572796,0.133399093,WristRight,14
179,0.038062331,1.011613136,0.133262299,WristRight,14
180,0.041232061,1.011583476,0.133151383,WristRight,14
