Timestamp,X,Y,Z,Joint,ScenarioId
0,0.110481167,-0.000104817,0.038144902,WristRight,18
1,0.110380845,0.001392057,0.03914637,WristRight,18
2,0.111411506,0.005589972,0.038930333,WristRight,18
3,0.113355433,0.011133384,0.037923391,WristRight,18
4,0.116100015,0.016443153,0.036681949,WristRight,18
5,0.1192701,0.020187026,0.035286585,WristRight,18
6,0.122039782,0.022134849,0.034351256,WristRight,18
7,0.124084909,0.022744282,0.034489999,WristRight,18
8,0.12524898,0.022762056,0.034354887,WristRight,18
9,0.125738095,0.022752686,0.034763301,WristRight,18
10,0.125983868,0.022793162,0.036639753,WristRight,18
11,0.125995122,0.022993867,0.040977607,WristRight,18
12,0.125745161,0.024094768,0.049019757,WristRight,18
13,0.125034243,0.026254325,0.059184841,WristRight,18
14,0.12359237,0.029861285,0.070805108,WristRight,18
15,0.121817272,0.034894529,0.084189639,WristRight,18
16,0.120324497,0.039441942,0.098485159,WristRight,18
17,0.119445732,0.043324929,0.113408178,WristRight,18
18,0.11921046,0.047307169,0.129243132,WristRight,18
19,0.119320619,0.052405702,0.143726474,WristRight,18
20,0.119370356,0.061423518,0.159740004,WristRight,18
21,0.119326311,0.075390627,0.178961022,WristRight,18
22,0.119442635,0.092225731,0.199448461,WristRight,18
23,0.120152866,0.110233316,0.220140099,WristRight,18
24,0.121671853,0.127367133,0.239537824,WristRight,18
25,0.12369783,0.142422357,0.255920795,WristRight,18
26,0.125561565,0.156669119,0.271601668,WristRight,18
27,0.126668483,0.170164727,0.286726158,WristRight,18
28,0.127036474,0.18256157,0.300234592,WristRight,18
29,0.127034372,0.194469112,0.312076367,WristRight,18
30,0.126985846,0.206233861,0.322042332,WristRight,18
31,0.12712063,0.218500484,0.329972097,WristRight,18
32,0.127094152,0.232596777,0.336407545,WristRight,18
33,0.127279181,0.248834668,0.341170686,WristRight,18
34,0.128818204,0.267877514,0.344289225,WristRight,18
35,0.130942503,0.290905153,0.346176062,WristRight,18
36,0.133062898,0.318889158,0.347418775,WristRight,18
37,0.134530202,0.350220139,0.348301274,WristRight,18
38,0.135334907,0.383218312,0.348960051,WristRight,18
39,0.135700819,0.415492244,0.349484101,WristRight,18
40,0.13651185,0.445881944,0.349859697,WristRight,18
41,0.137183925,0.473365296,0.35,WristRight,18
42,0.137595576,0.500215087,0.349784137,WristRight,18
43,0.137550551,0.524576362,0.348835974,WristRight,18
44,0.137674338,0.546573452,0.346865275,WristRight,18
45,0.137821878,0.56496594,0.344059933,WristRight,18
46,0.137414329,0.580801307,0.340744535,WristRight,18
47,0.135916816,0.593927949,0.337500617,WristRight,18
48,0.132961723,0.607961452,0.334635654,WristRight,18
49,0.128735068,0.621654797,0.332200523,WristRight,18
50,0.124630014,0.636627155,0.329738337,WristRight,18
51,0.121391689,0.652518954,0.326078027,WristRight,18
52,0.119113794,0.67116879,0.319663962,WristRight,18
53,0.117412039,0.693607044,0.310562786,WristRight,18
54,0.11609337,0.7212737,0.299148977,WristRight,18
55,0.114987152,0.750933822,0.287590049,WristRight,18
56,0.114456195,0.781284668,0.277625781,WristRight,18
57,0.114213408,0.810625287,0.26962279,WristRight,18
58,0.114933655,0.838366214,0.26300623,WristRight,18
59,0.116872778,0.865800616,0.257653897,WristRight,18
60,0.120102002,0.893454613,0.252656434,WristRight,18
61,0.123530526,0.919378269,0.24805053,WristRight,18
62,0.126006771,0.941808965,0.243679201,WristRight,18
63,0.126980664,0.959831629,0.239649089,WristRight,18
64,0.127503239,0.972788527,0.235929825,WristRight,18
65,0.127514844,0.982177713,0.232279629,WristRight,18
66,0.125798247,0.989914189,0.228282012,WristRight,18
67,0.120293822,0.997799933,0.223555303,WristRight,18
68,0.109421301,1.006672954,0.217728788,WristRight,18
69,0.094577304,1.016768049,0.211676873,WristRight,18
70,0.077864917,1.027477505,0.205757288,WristRight,18
71,0.061303931,1.037690289,0.199862957,WristRight,18
72,0.046202109,1.047082099,0.194085821,WristRight,18
73,0.031765545,1.055562498,0.188520888,WristRight,18
74,0.015580516,1.063304992,0.183092064,WristRight,18
75,-0.002165631,1.07028209,0.178803187,WristRight,18
76,-0.021741206,1.076957427,0.175447744,WristRight,18
77,-0.041607363,1.083010915,0.171497807,WristRight,18
78,-0.059748628,1.088965228,0.165616877,WristRight,18
79,-0.075953707,1.094415065,0.157432348,WristRight,18
80,-0.09126649,1.098898133,0.147951867,WristRight,18
81,-0.105161605,1.101830881,0.139347339,WristRight,18
82,-0.116825472,1.103390387,0.133171163,WristRight,18
83,-0.125526635,1.103708534,0.128693263,WristRight,18
84,-0.131025005,1.103677831,0.124467055,WristRight,18
85,-0.134269254,1.103623706,0.119149789,WristRight,18
86,-0.136880746,1.103793881,0.112716193,WristRight,18
87,-0.139505739,1.104238493,0.105758661,WristRight,18
88,-0.142200841,1.105028865,0.099368947,WristRight,18
89,-0.144725218,1.106038124,0.094214667,WristRight,18
90,-0.146779841,1.107112856,0.090818075,WristRight,18
