epoch,train_loss,val_mse,val_rmse
100,-1278.5475948647477,0.00046938574667787047,0.02166531206047747
101,-1278.331076687728,0.00046671218315670545,0.021603522471039426
102,-1278.2330236816074,0.0004641088230306269,0.021543185071632907
103,-1278.2818790060642,0.00046156043319394894,0.021483957577549555
104,-1278.4910594901621,0.0004590586099705714,0.02142565308154156
105,-1278.8605960479476,0.0004566005039409517,0.021368212464802753
106,-1279.379395818314,0.0004541874918365677,0.021311675012456618
107,-1280.027878398471,0.0004518238695550928,0.021256148982237887
108,-1280.7807361478453,0.00044951563534945913,0.02120178377753766
109,-1281.609594080292,0.00044726942127805793,0.021148745146652506
110,-1282.485390281379,0.0004450916135543974,0.02109719444747091
111,-1283.380353532411,0.00044298768507228557,0.021047272627879497
112,-1284.2695123798583,0.0004409617445329366,0.020999089135791977
113,-1285.1317216089828,0.0004390162906056815,0.02095271559024466
114,-1285.9502341331863,0.0004371521473111125,0.020908183740131817
115,-1286.7128757719242,0.0004353685471001989,0.020865486984496646
116,-1287.4118979089299,0.00043366332375879504,0.02082458459990967
117,-1288.0435894645154,0.0004320331765860886,0.020785407780125185
118,-1288.6077276767287,0.0004304739694010835,0.0207478666228864
119,-1289.1069392265308,0.000428981033664852,0.020711857320502475
120,-1289.546031689436,0.00042754945104850616,0.020677268945595937
121,-1289.9313424184888,0.00042617429863298653,0.020643989406919062
122,-1290.2701389795818,0.00042485084655377234,0.020611910308211908
123,-1290.570093598075,0.00042357470424590554,0.020580930597179165
124,-1290.838843978982,0.0004223419165028658,0.020550959016621725
125,-1291.0836448232697,0.0004211490138630549,0.020521915453072477
126,-1291.31110825441,0.00041999302437004127,0.020493731343267905
127,-1291.527027009778,0.0004188714546042335,0.020466349322833165
128,-1291.7362714538694,0.0004177822485327188,0.02043972232034278
129,-1291.9427499000135,0.000416723731657619,0.02041381227643722
130,-1292.149421049289,0.0004156945473520419,0.020388588655226775
131,-1292.358347507756,0.00041469359136909166,0.02036402689472521
132,-1292.5707798476978,0.000413719948453928,0.020340106893866807
133,-1292.7872616061177,0.000412772834748527,0.02031681162851413
134,-1293.0077466677667,0.00041185154786533087,0.02029412594484746
135,-1293.2317216873903,0.0004109554255866341,0.020272035556071672
136,-1293.4583273781861,0.00041008381381998693,0.0202505262603219
137,-1293.6864736700622,0.0004092360431718866,0.020229583366245748
138,-1293.9149448899593,0.0004084114135400706,0.020209191313362112
139,-1294.1424921168827,0.0004076091857419899,0.020189333464529974
140,-1294.3679108636902,0.0004068285787153093,0.02016999203557873
141,-1294.5901030894584,0.00040606877152206687,0.020151148144015685
142,-1294.8081233212079,0.00040532890844608484,0.02013278193509493
143,-1295.0212093234254,0.0004046081068353653,0.020114872777011673
144,-1295.2287983343583,0.00040390546593541414,0.020097399481908453
145,-1295.430530359441,0.00040322007694099294,0.020080340558391755
146,-1295.6262403178175,0.000402551032559808,0.020063674453095773
147,-1295.815941168633,0.00040189743692411615,0.020047379801962056
148,-1295.9998001591534,0.0004012584142649953,0.020031435651620064
149,-1296.1781104776942,0.00040063311705868237,0.020015821668337333
150,-1296.3512604296407,0.0004000207328869469,0.020000518315457398
151,-1296.5197021427998,0.00039942049029744023,0.01998550700626432
152,-1296.6839215164034,0.0003988316635541081,0.019970770229365418
153,-1296.8444108764463,0.0003982535760381604,0.019956291640436618
154,-1297.0016454056085,0.00039768560268022885,0.019942056129703095
155,-1297.1560640956077,0.0003971271713725195,0.019928049863760365
156,-1297.3080555808626,0.00039657776313737405,0.01991426029601336
157,-1297.4579489348703,0.00039603691163035687,0.01990067616012976
158,-1297.606009138682,0.0003955042018979226,0.019887287444443565
159,-1297.752436805571,0.0003949792682251833,0.019874085343109082
160,-1297.8973714459196,0.00039446179162971347,0.019861062197921678
161,-1298.0408975521073,0.0003939514966928315,0.019848211423018233
162,-1298.1830527115144,0.00039344814835896695,0.01983552742830316
163,-1298.3238368797038,0.0003929515481162487,0.019823005526817792
164,-1298.4632221579507,0.0003924615304493598,0.019810641848495465
165,-1298.6011623498953,0.0003919779587601933,0.01979843324003678
166,-1298.7376018257678,0.000391500721857108,0.019786377178683014
167,-1298.8724832539774,0.00039102972998115456,0.019774471673881824
168,-1299.0057539667027,0.00039056491127624564,0.019762715179758212
169,-1299.1373707966438,0.0003901062084943111,0.01975110651316303
170,-1299.267303408882,0.00038965357546956475,0.0197396447655363
171,-1299.3955361403168,0.0003892069744293709,0.019728329235628925
172,-1299.522068558534,0.0003887663729615669,0.019717159353252862
173,-1299.6469149047196,0.0003883317415803811,0.0197061346179402
174,-1299.7701026740103,0.0003879030512797065,0.019695254537063146
175,-1299.8916705697743,0.0003874802716248626,0.019684518577421765
176,-1300.0116660663484,0.00038706336886072554,0.01967392611709024
177,-1300.1301428129132,0.0003866523041823704,0.019663476401246306
178,-1300.2471580586307,0.00038624703255947117,0.019653168511959366
179,-1300.3627702485087,0.00038584750147708775,0.019643001335770655
180,-1300.4770369326534,0.0003854536499699007,0.019632973538664507
181,-1300.5900130209473,0.00038506540804851005,0.019623083550974092
182,-1300.701749480304,0.00038468269618597233,0.0196133295538002
183,-1300.812292439188,0.00038430542501991313,0.019603709470911702
184,-1300.9216826938991,0.00038393349534730087,0.019594220968114574
185,-1301.0299555985287,0.00038356679826592835,0.01958486145638841
186,-1301.1371412462827,0.00038320521560065366,0.019575628102327998
187,-1301.243264911314,0.00038284862042264813,0.019566517841012186
188,-1301.348347673208,0.00038249687780051686,0.019557527394855334
189,-1301.4524071288329,0.00038214984570485237,0.0195486532964512
190,-1301.5554581862111,0.0003818073761576979,0.019539891917758855
191,-1301.6575138312746,0.00038146931620589475,0.01953123949486808
192,-1301.7585858459229,0.00038113550948244744,0.019522692167896503
193,-1301.8586854499035,0.0003808057972969484,0.019514246008927642
194,-1301.9578238217937,0.00038048002031052734,0.01950589706500389
195,-1302.056012506409,0.00038015801959250065,0.019497641385370197
196,-1302.1532636950378,0.00037983963846137256,0.01948947506890251
197,-1302.2495903797608,0.000379524723396196,0.019481394287786384
198,-1302.3450064074043,0.0003792131256223638,0.01947339532855952
199,-1302.4395264446039,0.00037890470216737546,0.019465474619627835
200,-1302.5331658468576,0.00037859931700464207,0.019457628761096305
201,-1302.6259405189935,0.000378296841735013,0.019449854542772628
202,-1302.7178666969153,0.0003779971566710219,0.01944214897255501
203,-1302.8089607475636,0.00037770015113789557,0.01943450928472071
204,-1302.8992389709895,0.0003774057240341438,0.019426932954899077
205,-1302.9887174011092,0.0003771137840155639,0.019419417705368095
206,-1303.0774116643606,0.00037682424953777293,0.01941196150670439
207,-1303.1653368349173,0.00037653704877016025,0.01940456257610978
208,-1303.2525073674408,0.0003762521192490748,0.019397219368999123
209,-1303.3389370312623,0.00037596940758517105,0.019389930571953345
210,-1303.4246389043153,0.00037568886882758057,0.01938269508679277
211,-1303.5096253845704,0.00037541046579911896,0.019375512013857052
212,-1303.5939082305647,0.0003751341683902267,0.01936838063417349
213,-1303.677498616331,0.00037485995283674983,0.019361300391160453
214,-1303.7604072055842,0.00037458780063618854,0.019354270862943623
215,-1303.842644224711,0.0003743176979678517,0.019347291747628444
216,-1303.924219538434,0.00037404963455033176,0.019340362833988708
217,-1304.0051427174603,0.0003737836028979901,0.019333483982407054
218,-1304.0854231054886,0.0003735195975168146,0.019326655104202967
219,-1304.1650698695212,0.00037325761404940463,0.01931987613959791
220,-1304.2440920388487,0.00037299764850493245,0.019313147037832348
221,-1304.3224985345187,0.0003727396968000498,0.01930646774529328
222,-1304.4002981851575,0.00037248375379983023,0.019299838180664372
223,-1304.4774997369886,0.00037222981328405833,0.019293258234006468
224,-1304.5541118458107,0.00037197786713663675,0.019286727745696956
225,-1304.6301430754033,0.00037172790522336434,0.019280246503179475
226,-1304.7056018785306,0.00037147991513681775,0.01927381423426141
227,-1304.7804965934579,0.0003712338819752743,0.01926743060128346
228,-1304.8548354115167,0.00037098978828606377,0.01926109519954833
229,-1304.9286263782078,0.00037074761416261507,0.019254807559739854
230,-1305.0018773709235,0.0003705073371091547,0.019248567144313746
231,-1305.0745960956779,0.00037026893234964875,0.019242373355427046
232,-1305.1467900766797,0.00037003237286153875,0.019236225535731764
233,-1305.2184666570424,0.00036979762977779317,0.019230122978748553
234,-1305.2896329977384,0.0003695646723943967,0.019224064928999713
235,-1305.3602960814458,0.0003693334686254708,0.019218050593789966
236,-1305.4304627193624,0.00036910398524239203,0.019212079149389116
237,-1305.5001395594736,0.00036887618817879153,0.019206149748942174
238,-1305.5693330946892,0.00036865004277199064,0.01920026152873941
239,-1305.6380496723646,0.00036842551417583556,0.019194413618963086
240,-1305.7062955088527,0.00036820256739466693,0.01918860514458169
241,-1305.7740766876495,0.0003679811679522011,0.01918283524279456
242,-1305.8413991817838,0.00036776128175401013,0.019177103059482423
243,-1305.90826885241,0.0003675428755270942,0.019171407760701722
244,-1305.9746914484144,0.0003673259168744756,0.01916574853415529
245,-1306.0406726296867,0.00036711037454140904,0.019160124596186972
246,-1306.1062179531996,0.0003668962184855138,0.019154535193669248
247,-1306.1713328884234,0.00036668341999987486,0.019148979607276073
248,-1306.2360228057712,0.0003664719517810961,0.019143457153322545
249,-1306.3002929898325,0.0003662617880032874,0.01913796718576159
250,-1306.3641486376303,0.000366052904269584,0.019132509094982392
