time_s,t_fitts,mode,max_probs,x_h_X,x_h_Y,x_h_Z,x_ref_X,x_ref_Y,x_ref_Z,x_d_X,x_d_Y,x_d_Z,x_r_X,x_r_Y,x_r_Z,F_h_X,F_h_Y,F_h_Z,F_r_X,F_r_Y,F_r_Z,theta_deg
0.0,0.0,FOLLOWER,0.3333333333333333,0.14172608530181302,0.009155661396595996,0.045859412478949625,0.14172608530181302,0.009155661396595996,0.045859412478949625,0.14172608530181302,0.009155661396595996,0.045859412478949625,0.14172608530181302,0.009155661396595996,0.045859412478949625,0.0,0.0,0.0,0.0,0.0,0.0,90.0
0.06282722513089005,0.0,FOLLOWER,0.34629712658407613,0.14153873615997178,0.008993745986053901,0.04598793304029227,0.14767775576078798,0.013843443587605142,0.04867257642908803,0.14764041443594836,0.013811171563926923,0.04869819238858751,0.14750872453048408,0.013706906194760216,0.048632911477467324,-0.028102371276185478,-0.024287311581314315,0.0192780842013969,3.092549772527917,3.0745407901792987,3.018143074589105,117.7673687494206
0.1256544502617801,0.0,FOLLOWER,0.352975912874545,0.14166265010761375,0.009096425101960471,0.04612726606356132,0.14777101837685624,0.013941036358154912,0.04882904885518699,0.146542083970922,0.012967024750594455,0.048373356427467394,0.14658228084934183,0.012998777415247449,0.048388911021564014,-0.8769111634305493,-0.6915721639199618,-0.3758468120859001,-2.2965345275404374,-2.381756211744751,-1.9892285303253594,14.272913171235851
0.18848167539267013,0.0,FOLLOWER,0.35954195299950936,0.14181544115305358,0.00922646420171212,0.046283655088425364,0.14788919736609116,0.014069091299975134,0.049001398810792816,0.14489320550671608,0.01169940146101545,0.0477687501192149,0.1449283535684682,0.011726953782088392,0.047782753480488764,-0.7150259544432367,-0.5658469820302994,-0.3157883899707975,-2.156381075851492,-2.224446594262993,-1.785444512979275,12.826417457458206
0.2513089005235602,0.0,FOLLOWER,0.3664970638769233,0.14174096275880374,0.009142291028529452,0.04646377217956372,0.1478088026482433,0.013990743431652186,0.0492035963224903,0.14372194675934746,0.01074586550178931,0.04748807450540179,0.14374131373507903,0.010762264379435896,0.047490720330650035,-0.4781086214496688,-0.3876994130338411,-0.19784719513875684,-1.9333371801611854,-1.8516159421346785,-0.24494339793486342,13.410717500191462
0.31413612565445026,0.0,FOLLOWER,0.3685398801913993,0.14106508293427408,0.008529095058488863,0.04669207308350995,0.1471995556182788,0.013397812615456473,0.049476276688801474,0.14275502479464794,0.00983789500393521,0.04767072138549814,0.14277325633415014,0.00985606400772123,0.047662279714470415,-0.40143462012074277,-0.33497539814205496,-0.11979708707101286,-2.0045979515197203,-2.080580766916107,1.5624317819662465,41.74603964372375
0.37696335078534027,0.0,FOLLOWER,0.37291587519371944,0.13929821034006737,0.007126577287553346,0.04694278327370573,0.14563424348613385,0.012038685779355851,0.04980645351148354,0.14102338777502416,0.008336753903495218,0.04812385904146914,0.14106408062477835,0.008372020258767834,0.04811103875696724,-0.5212568991124156,-0.4094230080251825,-0.1079244661147033,-2.478394285028699,-2.552949903530937,2.0849247140382428,40.302146461331546
0.43979057591623033,0.0,FOLLOWER,0.3804213240521453,0.13628089733837706,0.0049962061472985965,0.04726693893306608,0.14297173688636905,0.009976386545041405,0.05025760031118373,0.137921857247163,0.006019909534475337,0.04871657644747392,0.1379948248850569,0.0060742790363265825,0.048701788657752466,-0.7174774929601933,-0.5063721167203857,-0.12661497358517454,-2.352516645023158,-2.5307691010490885,2.286384575212267,43.197364128781956
0.5026178010471204,0.0,FOLLOWER,0.38971737270506485,0.13254936750929927,0.002905360489505017,0.047573132052748796,0.13969565810845777,0.007964437153149206,0.05070186718191627,0.13392603723078797,0.0037356573059773406,0.04920409641113598,0.13401661948408458,0.0037871787952183608,0.04919256243818735,-0.8168186063636451,-0.47533778202323484,-0.16929849075055065,-2.2277964847574196,-2.5257308510210095,1.9633174065067074,44.09812233048702
0.5654450261780104,0.0,FOLLOWER,0.3987943583904375,0.12895450250449617,0.001482544565099613,0.0473568023682646,0.13661976474778595,0.006615022743693411,0.05052496791293176,0.1301998098153648,0.002367118112572615,0.048855868695186655,0.13028105318524436,0.0023966469988300054,0.04886703274192757,-0.7593175469382624,-0.34569513451781214,-0.275364010488412,-2.2296933757836683,-2.5101489612367587,-1.5678031990324879,23.18898776291402
