epoch,train_loss,val_mse,val_rmse
86,-15793.125811770296,3.783073077162381e-05,0.006150669132023264
87,-16037.378032151719,3.639360028768423e-05,0.006032710857291623
88,-16280.56286214905,3.506687066714438e-05,0.005921728689086015
89,-16522.596980341004,3.3836786182936175e-05,0.005816939589073981
90,-16763.389177363293,3.269165502912225e-05,0.0057176616749438965
91,-17002.839806525604,3.1621582942674974e-05,0.005623307117940027
92,-17240.84022572157,3.0618223366447053e-05,0.005533373597223222
93,-17477.272233849428,2.9674546827261644e-05,0.005447434885086892
94,-17712.007506472462,2.878463134681798e-05,0.005365131065204091
95,-17944.907038286106,2.794347493193287e-05,0.0052861588069157426
96,-18175.82060340894,2.7146830405100623e-05,0.0052102620284493004
97,-18404.586248886295,2.63910623775421e-05,0.005137223216635822
98,-18631.029841404925,2.567302554083605e-05,0.005066855587130548
99,-18854.96469257831,2.4989963385210298e-05,0.004998996237767167
100,-19076.19129291296,2.4339425907720772e-05,0.004933500370702406
101,-19294.497189488535,2.371920492527519e-05,0.004870236639556151
102,-19509.65704631011,2.312728514676292e-05,0.004809083607795036
103,-19721.432929396437,2.256180894495471e-05,0.004749927256806646
104,-19929.574860544024,2.2021052555794672e-05,0.004692659433178021
105,-20133.821683752005,2.150341116765097e-05,0.004637177068826569
106,-20333.902286860794,2.1007390239741394e-05,0.0045833819652895385
107,-20529.5372172626,2.0531600609623766e-05,0.004531180928811359
108,-20720.440724091175,2.007475503665051e-05,0.00448048602683353
109,-20906.32325130758,1.963566441732603e-05,0.004431214778965925
110,-21086.89439339664,1.9213232461728175e-05,0.00438329014117571
111,-21261.866311891674,1.8806448194481023e-05,0.0043366401965670405
112,-21430.957591310886,1.8414376406787294e-05,0.004291197549261429
113,-21593.89749440873,1.8036146910204543e-05,0.0042468985048155486
114,-21750.430550206052,1.7670943288342902e-05,0.00420368211076229
115,-21900.32138298464,1.7317992710610252e-05,0.004161489241919322
116,-22043.359664848835,1.697655816435764e-05,0.004120261904825668
117,-22179.36504399878,1.664593364015729e-05,0.0040799428476581984
118,-22308.19188016783,1.6325443879406315e-05,0.00404047569964309
119,-22429.73359721509,1.6014448082268385e-05,0.004001805602758383
120,-22543.926452153613,1.571234828309075e-05,0.003963880457719525
121,-22650.752524169802,1.541860101121298e-05,0.003926652647129993
122,-22750.24173207341,1.513273250240463e-05,0.003890081297660067
123,-22842.47273332178,1.4854355603362614e-05,0.003854134870935709
124,-22927.572588354484,1.458318738508957e-05,0.0038187939699713533
125,-23005.71513626558,1.431906578818657e-05,0.003784054147100246
126,-23077.1181058751,1.4061964268431936e-05,0.003749928568443929
127,-23142.03904740847,1.3812000545282353e-05,0.00371644999230211
128,-23200.77025001122,1.3569438031905202e-05,0.0036836718138163723
129,-23253.63288307897,1.3334676021196865e-05,0.0036516675671803512
130,-23300.97065128414,1.310822582225009e-05,0.0036205283899246104
131,-23343.143296526898,1.2890671570817628e-05,0.003590358139631425
132,-23380.520300851742,1.2682615653667843e-05,0.0035612660183799586
133,-23413.47509452173,1.2484614542824827e-05,0.0035333574037768704
134,-23442.380048099178,1.2297112996255647e-05,0.0035067239692133808
135,-23467.602260727635,1.2120388654142087e-05,0.0034814348556510555
136,-23489.500090206628,1.195451813370332e-05,0.0034575306410360735
137,-23508.420007834575,1.1799374033314764e-05,0.003435021693281538
138,-23524.693439939765,1.1654653035769956e-05,0.003413891186867261
139,-23538.633294131738,1.1519930803941894e-05,0.0033941023561380548
140,-23550.5304119584,1.1394726695567155e-05,0.0033756076039088362
141,-23560.650543278643,1.1278565497483268e-05,0.0033583575595048346
142,-23569.232566180457,1.1171020510409742e-05,0.0033423076624406888
143,-23576.488439675835,1.1071737740027896e-05,0.0033274220862445293
144,-23582.60467119072,1.0980441926430097e-05,0.0033136749880502913
145,-23587.74468585301,1.0896933724999258e-05,0.0033010503972219596
146,-23592.051447623173,1.0821077412021909e-05,0.0032895406080518156
147,-23595.649626424638,1.07527785520821e-05,0.003279142959994593
148,-23598.647418710018,1.0691944629286686e-05,0.003269853915588078
149,-23601.13798487247,1.066453811487766e-05,0.0032656604408415855
150,-23602.209399385218,1.0639357869573352e-05,0.0032618028557184985
151,-23603.172088645602,1.0616241024166472e-05,0.003258257360026441
152,-23604.042074981626,1.0595014889259414e-05,0.0032549984468904767
153,-23604.8326923633,1.0575491963018078e-05,0.003251998149294996
154,-23605.555102865397,1.0557470368025751e-05,0.00324922611832814
155,-23606.21877326692,1.0540733991593108e-05,0.003246649656429395
156,-23606.83183164749,1.0525056782083752e-05,0.003244234390743639
157,-23607.40139932632,1.051020620107569e-05,0.0032419448177098405
158,-23607.93383188061,1.0495950112701617e-05,0.0032397453777575818
159,-23608.43486316783,1.0482063731308807e-05,0.003237601539922541
160,-23608.909749444894,1.0468337628232867e-05,0.003235481050513643
161,-23609.36328047256,1.0461410831598379e-05,0.0032344104302945813
162,-23609.58350568291,1.0454331254571238e-05,0.0032333158296973153
163,-23609.800501738922,1.0447077628612526e-05,0.003232193934251552
164,-23610.015057309553,1.0439635094105699e-05,0.0032310424160177315
165,-23610.227791038174,1.0431996026879263e-05,0.0032298600630490575
166,-23610.439205003782,1.0424157702591041e-05,0.003228646419568275
167,-23610.649655738795,1.0416122959471784e-05,0.0032274018899839207
168,-23610.859402531278,1.0407897714957303e-05,0.003226127355663025
169,-23611.06860484861,1.039949259878942e-05,0.003224824429141751
170,-23611.277365676535,1.0390920671135114e-05,0.0032234951017699894
