wall_time,meas_x,meas_y,meas_z
2026-06-16 17:17:24.698714,0.167869,-0.161,0.00729
2026-06-16 17:17:24.735241,0.16741,-0.151,0.007788
2026-06-16 17:17:24.771612,0.158847,-0.141,0.004228
2026-06-16 17:17:24.805821,0.158847,-0.141,0.008286
2026-06-16 17:17:24.837542,0.15757,-0.111,0.005771
2026-06-16 17:17:24.867561,0.153198,-0.102,0.006233
2026-06-16 17:17:24.903332,0.163784,-0.161,0.00729
2026-06-16 17:17:24.935774,0.157995,-0.121,0.005256
2026-06-16 17:17:24.967196,0.161573,-0.111,0.005771
2026-06-16 17:17:24.996651,0.162457,-0.131,0.004742
2026-06-16 17:17:25.027524,0.157995,-0.121,0.005256
2026-06-16 17:17:25.060370,0.171479,-0.151,0.007788
2026-06-16 17:17:25.092207,0.166952,-0.141,0.008286
2026-06-16 17:17:25.127907,0.166493,-0.131,0.008784
2026-06-16 17:17:25.171350,0.162899,-0.141,0.008286
2026-06-16 17:17:25.205730,0.162899,-0.141,0.004228
2026-06-16 17:17:25.240572,0.16741,-0.151,0.007788
2026-06-16 17:17:25.274916,0.166035,-0.121,0.009282
2026-06-16 17:17:25.306506,0.161573,-0.111,0.005771
2026-06-16 17:17:25.352745,0.166493,-0.131,0.008784
2026-06-16 17:17:25.384872,0.162899,-0.141,0.004228
2026-06-16 17:17:25.420660,0.161573,-0.111,0.005771
2026-06-16 17:17:25.456246,0.162015,-0.121,0.005256
2026-06-16 17:17:25.488263,0.163341,-0.151,0.003713
2026-06-16 17:17:25.522235,0.162899,-0.141,0.004228
2026-06-16 17:17:25.558580,0.162899,-0.141,0.004228
2026-06-16 17:17:25.600085,0.162899,-0.141,0.004228
2026-06-16 17:17:25.637298,0.162457,-0.131,0.004742
2026-06-16 17:17:25.670858,0.157187,-0.102,0.006233
2026-06-16 17:17:25.715995,0.157995,-0.121,0.005256
2026-06-16 17:17:25.750429,0.158421,-0.131,0.004742
2026-06-16 17:17:25.781689,0.15757,-0.111,0.005771
2026-06-16 17:17:25.817462,0.157187,-0.102,0.006233
2026-06-16 17:17:25.849318,0.157187,-0.102,0.006233
2026-06-16 17:17:25.878554,0.162015,-0.121,0.005256
2026-06-16 17:17:25.913973,0.163784,-0.161,0.003199
2026-06-16 17:17:25.945370,0.166035,-0.121,0.005256
2026-06-16 17:17:25.978850,0.166035,-0.121,0.009282
2026-06-16 17:17:26.014595,0.166035,-0.121,0.009282
2026-06-16 17:17:26.052199,0.164705,-0.092,0.010725
2026-06-16 17:17:26.079847,0.162457,-0.131,0.004742
2026-06-16 17:17:26.112928,0.166493,-0.131,0.008784
2026-06-16 17:17:26.144149,0.170054,-0.121,0.009282
2026-06-16 17:17:26.183064,0.16958,-0.111,0.009779
2026-06-16 17:17:26.216984,0.164292,-0.083,0.011173
2026-06-16 17:17:26.248668,0.164705,-0.092,0.014703
2026-06-16 17:17:26.291753,0.16825,-0.083,0.015136
2026-06-16 17:17:26.320277,0.169152,-0.102,0.018215
2026-06-16 17:17:26.347563,0.168677,-0.092,0.022658
2026-06-16 17:17:26.377428,0.174565,-0.131,0.02495
2026-06-16 17:17:26.410123,0.170831,-0.055,0.032151
2026-06-16 17:17:26.442978,0.173141,-0.102,0.034192
2026-06-16 17:17:26.477293,0.173141,-0.102,0.034192
2026-06-16 17:17:26.509573,0.172207,-0.083,0.038913
2026-06-16 17:17:26.544385,0.173583,-0.111,0.037841
2026-06-16 17:17:26.577204,0.173141,-0.102,0.04218
2026-06-16 17:17:26.613448,0.172207,-0.083,0.042876
2026-06-16 17:17:26.643474,0.172649,-0.092,0.046524
2026-06-16 17:17:26.679497,0.172649,-0.092,0.046524
2026-06-16 17:17:26.712353,0.168677,-0.092,0.050501
2026-06-16 17:17:26.747306,0.16958,-0.111,0.049867
2026-06-16 17:17:26.777976,0.168677,-0.092,0.050501
2026-06-16 17:17:26.809811,0.16958,-0.111,0.053876
2026-06-16 17:17:26.850124,0.168677,-0.092,0.054479
2026-06-16 17:17:26.880308,0.167347,-0.064,0.055367
2026-06-16 17:17:26.911764,0.173141,-0.102,0.058156
2026-06-16 17:17:26.943406,0.173583,-0.111,0.057885
2026-06-16 17:17:26.976993,0.172207,-0.083,0.058727
2026-06-16 17:17:27.014070,0.171274,-0.064,0.059298
2026-06-16 17:17:27.050280,0.172207,-0.083,0.058727
2026-06-16 17:17:27.079371,0.173141,-0.102,0.058156
2026-06-16 17:17:27.122360,0.176621,-0.092,0.058456
2026-06-16 17:17:27.152301,0.171274,-0.064,0.059298
2026-06-16 17:17:27.182635,0.177357,-0.1065,0.05802
2026-06-16 17:17:27.218161,0.178094,-0.121,0.057584
2026-06-16 17:17:27.257907,0.181117,-0.102,0.06215
2026-06-16 17:17:27.292555,0.181117,-0.102,0.06215
2026-06-16 17:17:27.325607,0.1752,-0.064,0.06323
2026-06-16 17:17:27.358707,0.176621,-0.092,0.062434
2026-06-16 17:17:27.389450,0.176621,-0.092,0.062434
2026-06-16 17:17:27.422705,0.173778,-0.036,0.064026
2026-06-16 17:17:27.453175,0.176621,-0.092,0.062434
2026-06-16 17:17:27.484246,0.180593,-0.092,0.062434
2026-06-16 17:17:27.515708,0.179597,-0.073,0.062974
2026-06-16 17:17:27.551220,0.180122,-0.083,0.06269
