wall_time,meas_x,meas_y,meas_z
2026-06-16 16:12:04.688437,0.145971,0.009,0.015857
2026-06-16 16:12:04.722965,0.145971,0.009,0.015857
2026-06-16 16:12:04.755312,0.145617,0.018,0.016291
2026-06-16 16:12:04.788358,0.145617,0.018,0.020117
2026-06-16 16:12:04.836497,0.14495,0.035,0.020908
2026-06-16 16:12:04.867709,0.145303,0.026,0.020489
2026-06-16 16:12:04.905456,0.14495,0.035,0.024706
2026-06-16 16:12:04.932577,0.140817,0.044,0.02511
2026-06-16 16:12:04.977512,0.140177,0.061,0.025872
2026-06-16 16:12:05.006073,0.140817,0.044,0.028894
2026-06-16 16:12:05.035928,0.136751,0.052,0.029239
2026-06-16 16:12:05.071013,0.135815,0.078,0.030363
2026-06-16 16:12:05.100850,0.128926,0.061,0.029628
2026-06-16 16:12:05.131800,0.124398,0.086,0.030709
2026-06-16 16:12:05.166560,0.124398,0.086,0.030709
2026-06-16 16:12:05.197758,0.120689,0.086,0.030709
2026-06-16 16:12:05.229375,0.120188,0.103,0.031443
2026-06-16 16:12:05.257136,0.116757,0.094,0.031054
2026-06-16 16:12:05.289194,0.116506,0.103,0.031443
2026-06-16 16:12:05.323596,0.116757,0.094,0.031054
2026-06-16 16:12:05.357815,0.116506,0.103,0.031443
2026-06-16 16:12:05.389254,0.116757,0.094,0.031054
2026-06-16 16:12:05.422214,0.117201,0.078,0.030363
2026-06-16 16:12:05.454101,0.113269,0.086,0.030709
2026-06-16 16:12:05.487671,0.11306,0.094,0.031054
2026-06-16 16:12:05.521430,0.112615,0.111,0.031789
2026-06-16 16:12:05.554678,0.112406,0.119,0.032135
2026-06-16 16:12:05.588981,0.108751,0.119,0.032135
2026-06-16 16:12:05.632643,0.108751,0.119,0.032135
2026-06-16 16:12:05.662508,0.108947,0.111,0.031789
2026-06-16 16:12:05.688450,0.108751,0.119,0.032135
2026-06-16 16:12:05.724643,0.108751,0.119,0.032135
2026-06-16 16:12:05.756585,0.108947,0.111,0.035463
2026-06-16 16:12:05.788117,0.108554,0.127,0.036128
2026-06-16 16:12:05.823522,0.108358,0.135,0.03646
2026-06-16 16:12:05.860211,0.108358,0.135,0.03646
2026-06-16 16:12:05.890649,0.108358,0.135,0.03646
2026-06-16 16:12:05.928473,0.104729,0.135,0.03646
2026-06-16 16:12:05.957884,0.104729,0.135,0.040094
2026-06-16 16:12:05.987672,0.104546,0.143,0.040414
2026-06-16 16:12:06.022599,0.104203,0.158,0.041013
2026-06-16 16:12:06.056318,0.104363,0.151,0.040733
2026-06-16 16:12:06.092282,0.104363,0.151,0.040733
2026-06-16 16:12:06.121447,0.100611,0.158,0.041013
2026-06-16 16:12:06.159055,0.100611,0.158,0.044609
2026-06-16 16:12:06.190670,0.100442,0.166,0.044916
2026-06-16 16:12:06.222418,0.100442,0.166,0.044916
2026-06-16 16:12:06.254084,0.100442,0.166,0.048499
2026-06-16 16:12:06.287658,0.100442,0.166,0.048499
2026-06-16 16:12:06.323008,0.100442,0.166,0.048499
2026-06-16 16:12:06.356577,0.100272,0.174,0.048792
2026-06-16 16:12:06.392043,0.100102,0.182,0.049085
2026-06-16 16:12:06.423832,0.096412,0.189,0.049342
2026-06-16 16:12:06.457501,0.096706,0.174,0.052362
2026-06-16 16:12:06.487406,0.096412,0.189,0.052887
2026-06-16 16:12:06.526616,0.096412,0.189,0.052887
2026-06-16 16:12:06.557751,0.089201,0.197,0.049635
2026-06-16 16:12:06.588054,0.089087,0.204,0.049891
2026-06-16 16:12:06.621617,0.085453,0.212,0.050184
