wall_time,meas_x,meas_y,meas_z
2026-06-16 19:17:12.964944,0.132012,-0.064,-0.023265
2026-06-16 19:17:13.001127,0.132012,-0.064,-0.023265
2026-06-16 19:17:13.031815,0.131391,-0.045,-0.022038
2026-06-16 19:17:13.062996,0.130802,-0.027,-0.020876
2026-06-16 19:17:13.093769,0.135938,-0.064,-0.023265
2026-06-16 19:17:13.128018,0.135938,-0.064,-0.023265
2026-06-16 19:17:13.158851,0.135286,-0.045,-0.022038
2026-06-16 19:17:13.195204,0.135938,-0.064,-0.023265
2026-06-16 19:17:13.227827,0.135286,-0.045,-0.022038
2026-06-16 19:17:13.261725,0.134976,-0.036,-0.021457
2026-06-16 19:17:13.296711,0.135286,-0.045,-0.022038
2026-06-16 19:17:13.341303,0.135938,-0.064,-0.023265
2026-06-16 19:17:13.379134,0.135938,-0.064,-0.019333
2026-06-16 19:17:13.420840,0.134976,-0.036,-0.017571
2026-06-16 19:17:13.457207,0.134976,-0.036,-0.017571
2026-06-16 19:17:13.489945,0.134976,-0.036,-0.017571
2026-06-16 19:17:13.522769,0.135938,-0.064,-0.019333
2026-06-16 19:17:13.556468,0.134976,-0.036,-0.017571
2026-06-16 19:17:13.587724,0.134667,-0.027,-0.017005
2026-06-16 19:17:13.620069,0.13918,-0.045,-0.018138
2026-06-16 19:17:13.655269,0.13918,-0.045,-0.014237
2026-06-16 19:17:13.688201,0.139541,-0.055,-0.01485
2026-06-16 19:17:13.730402,0.138208,-0.018,-0.012582
2026-06-16 19:17:13.763473,0.13918,-0.045,-0.010337
2026-06-16 19:17:13.797064,0.138208,-0.018,-0.008726
2026-06-16 19:17:13.832030,0.13756,-0.0,-0.007653
2026-06-16 19:17:13.867106,0.138856,-0.036,-0.005914
2026-06-16 19:17:13.921142,0.138208,-0.018,-0.00487
2026-06-16 19:17:13.960059,0.136948,0.017,-0.00284
2026-06-16 19:17:13.992416,0.137272,0.008,0.000451
2026-06-16 19:17:14.022145,0.137272,0.008,0.000451
2026-06-16 19:17:14.058148,0.13756,-0.0,0.003826
2026-06-16 19:17:14.089307,0.137884,-0.009,0.003334
2026-06-16 19:17:14.127627,0.138532,-0.027,0.002349
2026-06-16 19:17:14.157142,0.138208,-0.018,0.002842
2026-06-16 19:17:14.187878,0.138208,-0.018,0.002842
2026-06-16 19:17:14.219845,0.137884,-0.009,0.007175
2026-06-16 19:17:14.257805,0.137884,-0.009,0.007175
2026-06-16 19:17:14.293557,0.137272,0.008,0.011891
2026-06-16 19:17:14.326060,0.136948,0.017,0.012354
2026-06-16 19:17:14.358234,0.136624,0.026,0.0166
2026-06-16 19:17:14.387865,0.13756,-0.0,0.015306
2026-06-16 19:17:14.419131,0.13756,-0.0,0.019132
2026-06-16 19:17:14.457332,0.13756,-0.0,0.019132
2026-06-16 19:17:14.500733,0.137884,-0.009,0.018699
2026-06-16 19:17:14.540064,0.136624,0.026,0.020384
2026-06-16 19:17:14.570966,0.137884,-0.009,0.02254
2026-06-16 19:17:14.603070,0.132571,0.034,0.02454
2026-06-16 19:17:14.630785,0.133155,0.017,0.023749
2026-06-16 19:17:14.660450,0.133464,0.008,0.023331
2026-06-16 19:17:14.691810,0.133464,0.008,0.023331
2026-06-16 19:17:14.720160,0.129362,0.017,0.023749
2026-06-16 19:17:14.752268,0.129656,0.008,0.023331
2026-06-16 19:17:14.789899,0.129918,-0.0,0.026785
2026-06-16 19:17:14.829526,0.129362,0.017,0.027548
2026-06-16 19:17:14.862632,0.129656,0.008,0.027144
2026-06-16 19:17:14.894509,0.129362,0.017,0.027548
2026-06-16 19:17:14.932019,0.129067,0.026,0.027951
2026-06-16 19:17:14.966277,0.129362,0.017,0.027548
2026-06-16 19:17:14.994196,0.127954,0.06,0.029477
2026-06-16 19:17:15.022116,0.12504,0.034,0.02831
2026-06-16 19:17:15.057243,0.125848,0.008,0.030957
2026-06-16 19:17:15.101556,0.125289,0.026,0.031735
2026-06-16 19:17:15.137792,0.125848,0.008,0.030957
2026-06-16 19:17:15.170465,0.12504,0.034,0.032081
2026-06-16 19:17:15.203846,0.125568,0.017,0.031346
2026-06-16 19:17:15.238331,0.125568,0.017,0.035145
2026-06-16 19:17:15.273764,0.12504,0.034,0.035851
2026-06-16 19:17:15.311434,0.125848,0.008,0.03477
2026-06-16 19:17:15.347186,0.12504,0.034,0.035851
2026-06-16 19:17:15.382229,0.12476,0.043,0.036226
2026-06-16 19:17:15.418056,0.12101,0.043,0.036226
2026-06-16 19:17:15.460018,0.12151,0.026,0.035519
2026-06-16 19:17:15.497811,0.120509,0.06,0.04066
2026-06-16 19:17:15.534062,0.120274,0.068,0.044694
2026-06-16 19:17:15.573344,0.12476,0.043,0.047493
2026-06-16 19:17:15.614473,0.12504,0.034,0.054704
2026-06-16 19:17:15.648654,0.124232,0.06,0.059299
2026-06-16 19:17:15.685994,0.124232,0.06,0.063027
2026-06-16 19:17:15.722814,0.124511,0.051,0.066499
2026-06-16 19:17:15.762785,0.124232,0.06,0.070483
2026-06-16 19:17:15.795328,0.124511,0.051,0.073985
2026-06-16 19:17:15.829683,0.124511,0.051,0.073985
2026-06-16 19:17:15.885081,0.124232,0.06,0.074211
2026-06-16 19:17:15.918122,0.12476,0.043,0.077539
2026-06-16 19:17:15.950757,0.122957,0.101,0.082563
2026-06-16 19:17:15.982643,0.123734,0.076,0.082016
2026-06-16 19:17:16.016849,0.124511,0.051,0.08147
2026-06-16 19:17:16.047300,0.12504,0.034,0.084869
2026-06-16 19:17:16.084102,0.12476,0.043,0.085051
2026-06-16 19:17:16.116102,0.128805,0.034,0.088639
2026-06-16 19:17:16.150909,0.128511,0.043,0.088807
2026-06-16 19:17:16.185251,0.123734,0.076,0.089419
2026-06-16 19:17:16.217646,0.124232,0.06,0.089122
2026-06-16 19:17:16.247127,0.122709,0.109,0.090032
2026-06-16 19:17:16.275629,0.120509,0.06,0.09285
2026-06-16 19:17:16.311349,0.120509,0.06,0.09285
2026-06-16 19:17:16.348838,0.120509,0.06,0.096578
2026-06-16 19:17:16.376942,0.120038,0.076,0.096822
2026-06-16 19:17:16.404589,0.120509,0.06,0.100306
2026-06-16 19:17:16.434256,0.119773,0.085,0.100647
2026-06-16 19:17:16.472103,0.119773,0.085,0.100647
2026-06-16 19:17:16.501224,0.118831,0.117,0.101083
2026-06-16 19:17:16.539362,0.119773,0.085,0.104334
2026-06-16 19:17:16.567255,0.119302,0.101,0.108186
2026-06-16 19:17:16.596993,0.11836,0.133,0.108517
