wall_time,meas_x,meas_y,meas_z
2026-06-16 18:44:35.823245,0.131096,-0.036,-0.029228
2026-06-16 18:44:35.855902,0.132929,-0.092,-0.033028
2026-06-16 18:44:35.888264,0.131718,-0.055,-0.030517
2026-06-16 18:44:35.927381,0.132634,-0.083,-0.032417
2026-06-16 18:44:35.955654,0.127806,-0.055,-0.030517
2026-06-16 18:44:35.990817,0.127216,-0.036,-0.029228
2026-06-16 18:44:36.022807,0.128366,-0.073,-0.031739
2026-06-16 18:44:36.066869,0.129858,-0.121,-0.034996
2026-06-16 18:44:36.101781,0.128661,-0.0825,-0.032383
2026-06-16 18:44:36.133004,0.126656,-0.018,-0.028007
2026-06-16 18:44:36.162385,0.131096,-0.036,-0.025342
2026-06-16 18:44:36.198906,0.132307,-0.073,-0.027792
2026-06-16 18:44:36.229334,0.129703,-0.116,-0.03064
2026-06-16 18:44:36.264377,0.126656,-0.018,-0.024151
2026-06-16 18:44:36.297309,0.127806,-0.055,-0.0266
2026-06-16 18:44:36.333271,0.128366,-0.073,-0.027792
2026-06-16 18:44:36.367190,0.127806,-0.055,-0.0266
2026-06-16 18:44:36.397948,0.127496,-0.045,-0.025938
2026-06-16 18:44:36.428725,0.128086,-0.064,-0.027196
2026-06-16 18:44:36.460603,0.127806,-0.055,-0.022684
2026-06-16 18:44:36.494154,0.126133,-0.131,-0.027591
2026-06-16 18:44:36.528084,0.125279,-0.102,-0.025719
2026-06-16 18:44:36.564013,0.125279,-0.102,-0.025719
2026-06-16 18:44:36.596501,0.124425,-0.073,-0.023846
2026-06-16 18:44:36.633981,0.121775,0.017,-0.018034
2026-06-16 18:44:36.677760,0.124425,-0.073,-0.023846
2026-06-16 18:44:36.715590,0.123601,-0.045,-0.022038
2026-06-16 18:44:36.753112,0.12204,0.008,-0.018616
2026-06-16 18:44:36.789963,0.123071,-0.027,-0.020876
2026-06-16 18:44:36.822434,0.12416,-0.064,-0.023265
2026-06-16 18:44:36.856855,0.123895,-0.055,-0.018767
2026-06-16 18:44:36.887663,0.121012,-0.092,-0.021095
