wall_time,meas_x,meas_y,meas_z
2026-06-16 19:34:05.649777,0.142059,-0.018,-0.001014
2026-06-16 19:34:05.687325,0.14108,0.008,0.000451
2026-06-16 19:34:05.716700,0.146263,-0.027,-0.001522
2026-06-16 19:34:05.750781,0.14591,-0.018,-0.001014
2026-06-16 19:34:05.781903,0.142398,-0.027,-0.001522
2026-06-16 19:34:05.815405,0.141381,-0.0,-0.0
2026-06-16 19:34:05.853067,0.142059,-0.018,-0.001014
2026-06-16 19:34:05.890347,0.14172,-0.009,-0.000507
2026-06-16 19:34:05.920318,0.14108,0.008,0.000451
2026-06-16 19:34:05.956841,0.140101,0.034,0.001916
2026-06-16 19:34:05.982806,0.142398,-0.027,-0.001522
2026-06-16 19:34:06.021680,0.142059,-0.018,-0.001014
2026-06-16 19:34:06.049434,0.142398,-0.027,-0.001522
2026-06-16 19:34:06.085681,0.142398,-0.027,-0.001522
2026-06-16 19:34:06.115882,0.142398,-0.027,-0.001522
2026-06-16 19:34:06.148542,0.141381,-0.0,-0.0
2026-06-16 19:34:06.185768,0.142059,-0.018,0.002842
2026-06-16 19:34:06.215376,0.142398,-0.027,0.002349
2026-06-16 19:34:06.249969,0.137272,0.008,0.004264
2026-06-16 19:34:06.281976,0.137272,0.008,0.008077
2026-06-16 19:34:06.320745,0.133464,0.008,0.008077
2026-06-16 19:34:06.348989,0.133739,-0.0,0.011479
2026-06-16 19:34:06.384310,0.130212,-0.009,0.011016
2026-06-16 19:34:06.418662,0.129656,0.008,0.015704
2026-06-16 19:34:06.453149,0.129067,0.026,0.0166
2026-06-16 19:34:06.495363,0.128511,0.043,0.017447
2026-06-16 19:34:06.527256,0.128511,0.043,0.021202
2026-06-16 19:34:06.552650,0.124232,0.06,0.022021
2026-06-16 19:34:06.583104,0.12504,0.034,0.020769
2026-06-16 19:34:06.617566,0.125568,0.017,0.019951
2026-06-16 19:34:06.649275,0.12504,0.034,0.02454
2026-06-16 19:34:06.684373,0.12476,0.043,0.024958
2026-06-16 19:34:06.716501,0.12504,0.034,0.02831
2026-06-16 19:34:06.768708,0.12476,0.043,0.03247
2026-06-16 19:34:06.803416,0.124511,0.051,0.036558
2026-06-16 19:34:06.834166,0.124511,0.051,0.036558
2026-06-16 19:34:06.866369,0.124511,0.051,0.040301
2026-06-16 19:34:06.898448,0.12476,0.043,0.051249
2026-06-16 19:34:06.930969,0.124232,0.06,0.055572
2026-06-16 19:34:06.960732,0.123983,0.068,0.063268
2026-06-16 19:34:06.989024,0.12504,0.034,0.073557
2026-06-16 19:34:07.025898,0.123734,0.076,0.074613
2026-06-16 19:34:07.055086,0.123983,0.068,0.078127
2026-06-16 19:34:07.088047,0.12504,0.034,0.077328
2026-06-16 19:34:07.123342,0.12504,0.034,0.084869
2026-06-16 19:34:07.158977,0.124232,0.06,0.085394
2026-06-16 19:34:07.193249,0.124511,0.051,0.085212
2026-06-16 19:34:07.224370,0.12504,0.034,0.084869
2026-06-16 19:34:07.252018,0.12504,0.034,0.084869
2026-06-16 19:34:07.285818,0.12504,0.034,0.084869
2026-06-16 19:34:07.323461,0.120509,0.06,0.089122
2026-06-16 19:34:07.360357,0.120274,0.068,0.092985
2026-06-16 19:34:07.394491,0.119537,0.093,0.097082
2026-06-16 19:34:07.429607,0.12151,0.026,0.099842
2026-06-16 19:34:07.461208,0.120774,0.051,0.100183
2026-06-16 19:34:07.493700,0.121275,0.034,0.099951
2026-06-16 19:34:07.521401,0.120774,0.051,0.103926
2026-06-16 19:34:07.554702,0.121275,0.034,0.107492
2026-06-16 19:34:07.588199,0.120274,0.068,0.107844
2026-06-16 19:34:07.622162,0.120509,0.06,0.107762
2026-06-16 19:34:07.654356,0.120509,0.06,0.111489
2026-06-16 19:34:07.688498,0.116564,0.068,0.111559
