wall_time,meas_x,meas_y,meas_z
2026-06-16 19:13:04.961579,0.157064,-0.009,0.003334
2026-06-16 19:13:04.995475,0.155163,0.034,0.005687
2026-06-16 19:13:05.030221,0.154411,0.051,0.006617
2026-06-16 19:13:05.062629,0.155516,0.026,0.005249
2026-06-16 19:13:05.091914,0.155516,0.026,0.005249
2026-06-16 19:13:05.122330,0.152908,0.085,0.008477
2026-06-16 19:13:05.150887,0.154765,0.043,0.006179
2026-06-16 19:13:05.181252,0.155516,0.026,0.009033
2026-06-16 19:13:05.213459,0.156312,0.008,0.011891
2026-06-16 19:13:05.245204,0.157064,-0.009,0.011016
2026-06-16 19:13:05.278037,0.151738,0.026,0.012816
2026-06-16 19:13:05.311065,0.155914,0.017,0.016152
2026-06-16 19:13:05.345089,0.154411,0.051,0.017845
2026-06-16 19:13:05.378380,0.151738,0.026,0.020384
2026-06-16 19:13:05.419742,0.151397,0.034,0.02454
2026-06-16 19:13:05.448091,0.151738,0.026,0.027951
2026-06-16 19:13:05.478009,0.145913,0.076,0.030194
2026-06-16 19:13:05.512302,0.149392,-0.009,0.030223
2026-06-16 19:13:05.544037,0.146568,0.06,0.036932
2026-06-16 19:13:05.578129,0.146568,0.06,0.036932
2026-06-16 19:13:05.623708,0.146568,0.06,0.04066
2026-06-16 19:13:05.656932,0.145545,0.085,0.041658
2026-06-16 19:13:05.688072,0.144534,0.017,0.042742
2026-06-16 19:13:05.716000,0.142845,0.06,0.044388
2026-06-16 19:13:05.744948,0.143513,0.043,0.047493
2026-06-16 19:13:05.777021,0.143513,0.043,0.047493
2026-06-16 19:13:05.812566,0.143199,0.051,0.047786
2026-06-16 19:13:05.845160,0.143513,0.043,0.051249
2026-06-16 19:13:05.877253,0.143513,0.043,0.051249
2026-06-16 19:13:05.909620,0.142845,0.06,0.051844
2026-06-16 19:13:05.946046,0.143867,0.034,0.050934
2026-06-16 19:13:05.978838,0.142845,0.06,0.051844
2026-06-16 19:13:06.012094,0.143199,0.051,0.055271
2026-06-16 19:13:06.045206,0.145202,-0.0,0.05357
2026-06-16 19:13:06.079742,0.144888,0.008,0.053837
2026-06-16 19:13:06.122579,0.142217,0.076,0.056105
2026-06-16 19:13:06.152878,0.145202,-0.0,0.05357
2026-06-16 19:13:06.187601,0.144534,0.017,0.054137
2026-06-16 19:13:06.219519,0.138821,0.068,0.055838
2026-06-16 19:13:06.250315,0.139762,0.043,0.055004
2026-06-16 19:13:06.284915,0.139762,0.043,0.055004
2026-06-16 19:13:06.320685,0.143513,0.043,0.05876
2026-06-16 19:13:06.355178,0.143513,0.043,0.05876
2026-06-16 19:13:06.390266,0.138181,0.085,0.060092
2026-06-16 19:13:06.425889,0.13852,0.076,0.059807
2026-06-16 19:13:06.457119,0.139762,0.043,0.05876
2026-06-16 19:13:06.491066,0.137579,0.101,0.06426
2026-06-16 19:13:06.523670,0.140101,0.034,0.062245
2026-06-16 19:13:06.557064,0.140402,0.026,0.062005
2026-06-16 19:13:06.590072,0.139122,0.06,0.063027
2026-06-16 19:13:06.625164,0.139122,0.06,0.063027
2026-06-16 19:13:06.659901,0.139461,0.051,0.062757
