wall_time,meas_x,meas_y,meas_z
2026-06-16 15:42:49.806379,0.163836,-0.046,-0.026106
2026-06-16 15:42:49.837173,0.162965,-0.027,-0.02488
2026-06-16 15:42:49.867048,0.163424,-0.037,-0.025525
2026-06-16 15:42:49.896909,0.162965,-0.027,-0.02488
2026-06-16 15:42:49.926747,0.162965,-0.027,-0.02488
2026-06-16 15:42:49.963977,0.16214,-0.009,-0.023717
2026-06-16 15:42:50.000257,0.16512,-0.074,-0.023937
2026-06-16 15:42:50.035515,0.163836,-0.046,-0.022175
2026-06-16 15:42:50.065910,0.162553,-0.018,-0.020413
2026-06-16 15:42:50.100700,0.161727,-0.0,-0.01928
2026-06-16 15:42:50.134981,0.167335,-0.037,-0.021608
2026-06-16 15:42:50.167629,0.16686,-0.027,-0.020979
2026-06-16 15:42:50.201998,0.166433,-0.018,-0.020413
2026-06-16 15:42:50.235916,0.16686,-0.027,-0.020979
2026-06-16 15:42:50.266996,0.168665,-0.065,-0.023371
2026-06-16 15:42:50.297631,0.169567,-0.084,-0.024566
2026-06-16 15:42:50.332062,0.166433,-0.018,-0.020413
2026-06-16 15:42:50.372113,0.167762,-0.046,-0.022175
2026-06-16 15:42:50.403214,0.165991,-0.093,-0.025133
2026-06-16 15:42:50.433481,0.163836,-0.046,-0.022175
2026-06-16 15:42:50.470543,0.163424,-0.037,-0.021608
2026-06-16 15:42:50.520955,0.162965,-0.027,-0.020979
2026-06-16 15:42:50.561095,0.164707,-0.065,-0.023371
2026-06-16 15:42:50.595253,0.16645,-0.103,-0.025762
2026-06-16 15:42:50.625104,0.164249,-0.055,-0.022741
2026-06-16 15:42:50.654897,0.163424,-0.037,-0.021608
2026-06-16 15:42:50.686781,0.163424,-0.037,-0.021608
2026-06-16 15:42:50.729371,0.163424,-0.037,-0.021608
2026-06-16 15:42:50.757969,0.163424,-0.037,-0.021608
2026-06-16 15:42:50.790348,0.16214,-0.009,-0.019846
2026-06-16 15:42:50.821423,0.162965,-0.027,-0.020979
2026-06-16 15:42:50.861471,0.16686,-0.027,-0.017079
2026-06-16 15:42:50.889496,0.166433,-0.018,-0.016527
2026-06-16 15:42:50.920318,0.166005,-0.009,-0.012105
2026-06-16 15:42:50.955850,0.16686,-0.027,-0.009278
2026-06-16 15:42:50.993538,0.166005,-0.009,-0.008234
2026-06-16 15:42:51.020105,0.165578,-0.0,-0.003856
2026-06-16 15:42:51.054551,0.16515,0.009,-0.003349
2026-06-16 15:42:51.085731,0.16515,0.009,0.004334
2026-06-16 15:42:51.118366,0.165578,-0.0,0.007712
2026-06-16 15:42:51.159537,0.16515,0.009,0.012016
2026-06-16 15:42:51.195344,0.16515,0.009,0.012016
2026-06-16 15:42:51.221766,0.16515,0.009,0.012016
2026-06-16 15:42:51.254059,0.164723,0.018,0.020117
2026-06-16 15:42:51.289182,0.16515,0.009,0.019699
2026-06-16 15:42:51.318222,0.165578,-0.0,0.026992
2026-06-16 15:42:51.353737,0.161727,-0.0,0.023136
2026-06-16 15:42:51.386175,0.161315,0.009,0.027381
2026-06-16 15:42:51.419606,0.166005,-0.009,0.038215
2026-06-16 15:42:51.451646,0.16515,0.009,0.038905
2026-06-16 15:42:51.486879,0.165578,-0.0,0.03856
2026-06-16 15:42:51.518324,0.157081,0.018,0.039249
2026-06-16 15:42:51.551750,0.152153,0.044,0.040245
2026-06-16 15:42:51.594450,0.148743,0.035,0.043699
2026-06-16 15:42:51.623894,0.148743,0.035,0.043699
2026-06-16 15:42:51.655615,0.143928,0.061,0.044651
2026-06-16 15:42:51.686521,0.144282,0.052,0.051863
2026-06-16 15:42:51.720702,0.144282,0.052,0.055633
2026-06-16 15:42:51.755468,0.143928,0.061,0.055919
2026-06-16 15:42:51.788998,0.143928,0.061,0.059674
2026-06-16 15:42:51.820142,0.140177,0.061,0.059674
2026-06-16 15:42:51.852075,0.139876,0.069,0.063658
2026-06-16 15:42:51.891712,0.139876,0.069,0.063658
2026-06-16 15:42:51.920317,0.138935,0.094,0.06807
2026-06-16 15:42:51.955196,0.139236,0.086,0.07157
2026-06-16 15:42:51.989693,0.139537,0.078,0.071369
2026-06-16 15:42:52.020617,0.139537,0.078,0.075097
2026-06-16 15:42:52.057034,0.135527,0.086,0.075285
2026-06-16 15:42:52.090981,0.135239,0.094,0.082876
2026-06-16 15:42:52.127945,0.131817,0.086,0.082715
2026-06-16 15:42:52.162840,0.130958,0.111,0.08322
2026-06-16 15:42:52.194567,0.131542,0.094,0.086578
2026-06-16 15:42:52.232777,0.131233,0.103,0.086745
2026-06-16 15:42:52.265522,0.131542,0.094,0.090279
2026-06-16 15:42:52.300594,0.12729,0.111,0.090567
2026-06-16 15:42:52.331980,0.12729,0.111,0.094241
2026-06-16 15:42:52.363713,0.126766,0.127,0.094485
2026-06-16 15:42:52.397915,0.126504,0.135,0.098242
2026-06-16 15:42:52.433310,0.126766,0.127,0.10178
2026-06-16 15:42:52.478158,0.127028,0.119,0.101684
2026-06-16 15:42:52.510148,0.126504,0.135,0.10551
2026-06-16 15:42:52.541697,0.125981,0.151,0.109284
2026-06-16 15:42:52.575127,0.126504,0.135,0.112779
2026-06-16 15:42:52.609763,0.122378,0.151,0.1165
2026-06-16 15:42:52.648106,0.118775,0.151,0.120108
2026-06-16 15:42:52.680410,0.118775,0.151,0.123716
2026-06-16 15:42:52.718669,0.118775,0.151,0.127323
2026-06-16 15:42:52.747643,0.114755,0.166,0.130914
2026-06-16 15:42:52.778417,0.114755,0.166,0.130914
2026-06-16 15:42:52.812283,0.110967,0.174,0.134475
2026-06-16 15:42:52.846240,0.110967,0.174,0.134475
2026-06-16 15:42:52.902398,0.107034,0.189,0.137979
2026-06-16 15:42:52.932629,0.106838,0.197,0.141476
2026-06-16 15:42:52.965450,0.106838,0.197,0.141476
2026-06-16 15:42:52.998616,0.102967,0.212,0.144892
2026-06-16 15:42:53.034422,0.099464,0.212,0.144892
2026-06-16 15:42:53.064392,0.099464,0.212,0.1484
2026-06-16 15:42:53.096304,0.099167,0.226,0.148269
2026-06-16 15:42:53.132574,0.099316,0.219,0.151831
2026-06-16 15:42:53.166136,0.095393,0.241,0.151589
2026-06-16 15:42:53.196357,0.095393,0.241,0.151589
2026-06-16 15:42:53.227006,0.095393,0.241,0.155049
2026-06-16 15:42:53.255490,0.095687,0.226,0.158723
2026-06-16 15:42:53.295057,0.091812,0.248,0.158409
2026-06-16 15:42:53.329313,0.091812,0.248,0.161857
2026-06-16 15:42:53.360332,0.091812,0.248,0.165306
2026-06-16 15:42:53.399003,0.091561,0.262,0.168485
2026-06-16 15:42:53.432515,0.091687,0.255,0.172057
2026-06-16 15:42:53.463798,0.08814,0.262,0.171911
2026-06-16 15:42:53.491638,0.088026,0.269,0.175179
2026-06-16 15:42:53.521619,0.084308,0.29,0.174706
2026-06-16 15:42:53.563370,0.084411,0.283,0.178255
2026-06-16 15:42:53.597598,0.084617,0.269,0.178593
2026-06-16 15:42:53.623712,0.084308,0.29,0.178086
2026-06-16 15:42:53.663644,0.080751,0.304,0.181105
2026-06-16 15:42:53.696817,0.080842,0.297,0.181285
2026-06-16 15:42:53.723400,0.077559,0.29,0.181466
2026-06-16 15:42:53.754988,0.077251,0.317,0.184104
2026-06-16 15:42:53.787847,0.077171,0.324,0.183912
2026-06-16 15:42:53.819781,0.073784,0.331,0.187033
2026-06-16 15:42:53.855200,0.073784,0.331,0.187033
2026-06-16 15:42:53.887544,0.073784,0.331,0.193657
2026-06-16 15:42:53.920597,0.070371,0.344,0.196527
2026-06-16 15:42:53.953500,0.070371,0.344,0.196527
2026-06-16 15:42:53.988171,0.070322,0.35,0.199604
2026-06-16 15:42:54.026478,0.070322,0.35,0.202885
2026-06-16 15:42:54.056065,0.066961,0.363,0.2024
2026-06-16 15:42:54.093034,0.066961,0.363,0.20566
2026-06-16 15:42:54.124575,0.066877,0.376,0.208392
2026-06-16 15:42:54.157347,0.066916,0.37,0.211884
2026-06-16 15:42:54.190860,0.066877,0.376,0.214869
2026-06-16 15:42:54.225557,0.066916,0.37,0.215132
2026-06-16 15:42:54.257824,0.066877,0.376,0.214869
2026-06-16 15:42:54.294042,0.066877,0.376,0.218107
2026-06-16 15:42:54.331356,0.063585,0.388,0.217561
2026-06-16 15:42:54.367037,0.063552,0.395,0.217242
2026-06-16 15:42:54.402117,0.060371,0.388,0.217561
2026-06-16 15:42:54.439230,0.060349,0.395,0.220449
2026-06-16 15:42:54.484421,0.060292,0.413,0.222778
2026-06-16 15:42:54.520829,0.060349,0.395,0.223656
2026-06-16 15:42:54.556748,0.060292,0.413,0.222778
2026-06-16 15:42:54.591619,0.057128,0.407,0.223071
2026-06-16 15:42:54.622231,0.0571,0.425,0.222193
2026-06-16 15:42:54.657081,0.050783,0.419,0.222485
2026-06-16 15:42:54.700181,0.050793,0.425,0.222193
2026-06-16 15:42:54.731168,0.04768,0.437,0.221607
2026-06-16 15:42:54.762291,0.044577,0.443,0.218186
2026-06-16 15:42:54.791208,0.044577,0.443,0.218186
2026-06-16 15:42:54.833041,0.041572,0.461,0.214239
2026-06-16 15:42:54.865198,0.038428,0.455,0.214512
2026-06-16 15:42:54.895725,0.038619,0.478,0.210395
2026-06-16 15:42:54.928498,0.03876,0.495,0.209649
2026-06-16 15:42:54.962179,0.035722,0.495,0.209649
2026-06-16 15:42:54.996202,0.032741,0.5,0.20943
2026-06-16 15:42:55.027262,0.02979,0.506,0.209167
2026-06-16 15:42:55.058253,0.02979,0.506,0.209167
2026-06-16 15:42:55.092010,0.029856,0.511,0.208947
2026-06-16 15:42:55.122895,0.029856,0.511,0.208947
2026-06-16 15:42:55.156597,0.027007,0.522,0.208465
2026-06-16 15:42:55.187609,0.024013,0.522,0.208465
2026-06-16 15:42:55.223201,0.024376,0.544,0.2075
2026-06-16 15:42:55.254398,0.024376,0.544,0.2075
