wall_time,meas_x,meas_y,meas_z
2026-06-16 16:45:45.499899,0.178654,-0.055,-0.0266
2026-06-16 16:45:45.537120,0.182025,-0.045,-0.025938
2026-06-16 16:45:45.569194,0.181538,-0.036,-0.025342
2026-06-16 16:45:45.605366,0.182565,-0.055,-0.0266
2026-06-16 16:45:45.636758,0.183538,-0.073,-0.027792
2026-06-16 16:45:45.668766,0.182025,-0.045,-0.025938
2026-06-16 16:45:45.700434,0.183052,-0.064,-0.027196
2026-06-16 16:45:45.736703,0.182565,-0.055,-0.0266
2026-06-16 16:45:45.772373,0.182565,-0.055,-0.0266
2026-06-16 16:45:45.809845,0.183052,-0.064,-0.027196
2026-06-16 16:45:45.844337,0.182025,-0.045,-0.025938
2026-06-16 16:45:45.880237,0.182565,-0.055,-0.0266
2026-06-16 16:45:45.919670,0.183538,-0.073,-0.027792
2026-06-16 16:45:45.960374,0.182025,-0.045,-0.025938
2026-06-16 16:45:45.994140,0.185106,-0.102,-0.029713
2026-06-16 16:45:46.026242,0.183538,-0.073,-0.027792
2026-06-16 16:45:46.056473,0.183052,-0.064,-0.027196
2026-06-16 16:45:46.090713,0.181538,-0.036,-0.025342
2026-06-16 16:45:46.120650,0.182025,-0.045,-0.025938
2026-06-16 16:45:46.162032,0.182565,-0.055,-0.0266
2026-06-16 16:45:46.203520,0.181538,-0.036,-0.025342
2026-06-16 16:45:46.243310,0.182565,-0.055,-0.0266
2026-06-16 16:45:46.273256,0.182025,-0.045,-0.025938
2026-06-16 16:45:46.304495,0.183052,-0.064,-0.027196
2026-06-16 16:45:46.332259,0.182565,-0.055,-0.0266
2026-06-16 16:45:46.363720,0.178654,-0.055,-0.0266
2026-06-16 16:45:46.405018,0.182565,-0.055,-0.0266
2026-06-16 16:45:46.440810,0.181538,-0.036,-0.025342
2026-06-16 16:45:46.486247,0.183052,-0.064,-0.027196
2026-06-16 16:45:46.514785,0.182025,-0.045,-0.025938
2026-06-16 16:45:46.546700,0.182565,-0.055,-0.0266
2026-06-16 16:45:46.575671,0.181538,-0.036,-0.025342
2026-06-16 16:45:46.603913,0.182025,-0.045,-0.025938
2026-06-16 16:45:46.640853,0.181538,-0.036,-0.025342
2026-06-16 16:45:46.671332,0.181538,-0.036,-0.025342
2026-06-16 16:45:46.711328,0.181052,-0.027,-0.020876
2026-06-16 16:45:46.758579,0.181052,-0.027,-0.017005
2026-06-16 16:45:46.797900,0.181538,-0.036,-0.017571
2026-06-16 16:45:46.831972,0.180565,-0.018,-0.016438
2026-06-16 16:45:46.865412,0.176715,-0.018,-0.012582
2026-06-16 16:45:46.900411,0.176715,-0.018,-0.008726
2026-06-16 16:45:46.941283,0.176715,-0.018,-0.00487
2026-06-16 16:45:46.978331,0.177658,-0.036,-0.002029
2026-06-16 16:45:47.015564,0.176715,-0.018,0.002842
2026-06-16 16:45:47.055857,0.177186,-0.027,0.00622
2026-06-16 16:45:47.090811,0.176715,-0.018,0.010554
2026-06-16 16:45:47.121498,0.17813,-0.045,0.016966
2026-06-16 16:45:47.153919,0.177658,-0.036,0.021285
2026-06-16 16:45:47.188102,0.176243,-0.009,0.02254
2026-06-16 16:45:47.219327,0.177658,-0.036,0.02517
2026-06-16 16:45:47.250195,0.176715,-0.018,0.025978
2026-06-16 16:45:47.284041,0.177186,-0.027,0.029445
2026-06-16 16:45:47.313836,0.176715,-0.018,0.03369
2026-06-16 16:45:47.349874,0.177186,-0.027,0.037186
2026-06-16 16:45:47.379798,0.177186,-0.027,0.037186
2026-06-16 16:45:47.412512,0.176715,-0.018,0.041402
2026-06-16 16:45:47.445714,0.175352,0.008,0.042397
2026-06-16 16:45:47.477450,0.176243,-0.009,0.045587
2026-06-16 16:45:47.517185,0.172407,-0.009,0.045587
2026-06-16 16:45:47.550319,0.172407,-0.009,0.045587
2026-06-16 16:45:47.583537,0.172864,-0.018,0.049114
2026-06-16 16:45:47.623023,0.17063,0.026,0.050654
2026-06-16 16:45:47.667047,0.174235,-0.045,0.052069
2026-06-16 16:45:47.698288,0.169898,-0.036,0.052369
2026-06-16 16:45:47.730596,0.168129,-0.0,0.057397
2026-06-16 16:45:47.763701,0.169898,-0.036,0.056255
2026-06-16 16:45:47.805340,0.169456,-0.027,0.05654
2026-06-16 16:45:47.847251,0.168571,-0.009,0.060952
2026-06-16 16:45:47.880320,0.168129,-0.0,0.061223
2026-06-16 16:45:47.916570,0.169013,-0.018,0.060682
2026-06-16 16:45:47.948639,0.17034,-0.045,0.05987
2026-06-16 16:45:47.980672,0.169013,-0.018,0.060682
2026-06-16 16:45:48.012758,0.168571,-0.009,0.060952
2026-06-16 16:45:48.044819,0.163501,0.017,0.061734
2026-06-16 16:45:48.077494,0.163928,0.008,0.061464
2026-06-16 16:45:48.112259,0.163928,0.008,0.061464
2026-06-16 16:45:48.143696,0.164308,-0.0,0.061223
2026-06-16 16:45:48.176199,0.162266,0.043,0.062516
2026-06-16 16:45:48.207109,0.163501,0.017,0.061734
2026-06-16 16:45:48.244806,0.16012,0.008,0.061464
2026-06-16 16:45:48.283179,0.163073,0.026,0.062005
2026-06-16 16:45:48.324154,0.163073,0.026,0.065789
2026-06-16 16:45:48.358900,0.161458,0.06,0.066755
2026-06-16 16:45:48.395655,0.158515,0.043,0.070028
2026-06-16 16:45:48.439081,0.157369,0.068,0.070697
2026-06-16 16:45:48.477028,0.153306,0.076,0.070912
2026-06-16 16:45:48.514330,0.148886,0.093,0.071367
2026-06-16 16:45:48.555465,0.149226,0.085,0.071153
2026-06-16 16:45:48.591089,0.14092,0.109,0.071795
2026-06-16 16:45:48.627766,0.140606,0.117,0.07201
2026-06-16 16:45:48.663457,0.137278,0.109,0.075443
2026-06-16 16:45:48.697533,0.133059,0.125,0.075845
2026-06-16 16:45:48.742322,0.133059,0.125,0.075845
2026-06-16 16:45:48.785513,0.129718,0.117,0.075644
2026-06-16 16:45:48.817191,0.129443,0.125,0.083087
2026-06-16 16:45:48.852025,0.129993,0.109,0.086385
2026-06-16 16:45:48.887481,0.129718,0.117,0.086547
2026-06-16 16:45:48.920307,0.129718,0.117,0.090181
2026-06-16 16:45:48.958303,0.125565,0.133,0.090478
2026-06-16 16:45:48.996322,0.125075,0.148,0.090756
2026-06-16 16:45:49.028691,0.125336,0.14,0.094204
2026-06-16 16:45:49.064315,0.125075,0.148,0.09434
2026-06-16 16:45:49.098202,0.124813,0.156,0.094475
2026-06-16 16:45:49.134015,0.125336,0.14,0.097801
2026-06-16 16:45:49.166769,0.125336,0.14,0.097801
2026-06-16 16:45:49.207044,0.125075,0.148,0.097923
2026-06-16 16:45:49.247525,0.125336,0.14,0.097801
2026-06-16 16:45:49.280166,0.124322,0.171,0.098275
2026-06-16 16:45:49.320165,0.124551,0.164,0.098168
