wall_time,meas_x,meas_y,meas_z
2026-06-16 17:38:47.103356,0.174743,-0.055,0.032151
2026-06-16 17:38:47.140825,0.172407,-0.009,0.037905
2026-06-16 17:38:47.176990,0.1752,-0.064,0.035709
2026-06-16 17:38:47.210539,0.173778,-0.036,0.036827
2026-06-16 17:38:47.245795,0.172864,-0.018,0.037546
2026-06-16 17:38:47.274840,0.176621,-0.092,0.038568
2026-06-16 17:38:47.308597,0.173321,-0.027,0.041057
2026-06-16 17:38:47.343127,0.1752,-0.064,0.03964
2026-06-16 17:38:47.375311,0.171087,0.017,0.042742
2026-06-16 17:38:47.408917,0.173778,-0.036,0.044598
2026-06-16 17:38:47.442612,0.169456,-0.027,0.044928
2026-06-16 17:38:47.478433,0.169013,-0.018,0.045258
2026-06-16 17:38:47.513963,0.169013,-0.018,0.045258
2026-06-16 17:38:47.550577,0.169456,-0.027,0.048799
2026-06-16 17:38:47.583807,0.168571,-0.009,0.049429
2026-06-16 17:38:47.615677,0.168571,-0.009,0.049429
2026-06-16 17:38:47.679423,0.169898,-0.036,0.052369
2026-06-16 17:38:47.719869,0.168129,-0.0,0.05357
2026-06-16 17:38:47.755715,0.169898,-0.036,0.056255
2026-06-16 17:38:47.790994,0.167736,0.008,0.05765
2026-06-16 17:38:47.827866,0.166445,-0.045,0.05987
2026-06-16 17:38:47.860948,0.164735,-0.009,0.060952
2026-06-16 17:38:47.892471,0.163501,0.017,0.061734
2026-06-16 17:38:47.927518,0.163928,0.008,0.061464
2026-06-16 17:38:47.962729,0.163501,0.017,0.061734
2026-06-16 17:38:47.998609,0.162693,0.034,0.066016
2026-06-16 17:38:48.030711,0.158515,0.043,0.066272
2026-06-16 17:38:48.064083,0.159707,0.017,0.065533
2026-06-16 17:38:48.094046,0.158928,0.034,0.069787
2026-06-16 17:38:48.129038,0.154411,0.051,0.070242
2026-06-16 17:38:48.156744,0.153306,0.076,0.070912
2026-06-16 17:38:48.193708,0.15029,0.06,0.066755
2026-06-16 17:38:48.228407,0.149609,0.076,0.06721
2026-06-16 17:38:48.260678,0.14995,0.068,0.066983
2026-06-16 17:38:48.292338,0.143199,0.051,0.066499
2026-06-16 17:38:48.321711,0.143513,0.043,0.066272
2026-06-16 17:38:48.353433,0.137579,0.101,0.067921
2026-06-16 17:38:48.391544,0.13852,0.076,0.06721
2026-06-16 17:38:48.418808,0.138821,0.068,0.066983
2026-06-16 17:38:48.446895,0.134212,0.093,0.067693
2026-06-16 17:38:48.474980,0.135724,0.051,0.066499
2026-06-16 17:38:48.505878,0.134824,0.076,0.06721
2026-06-16 17:38:48.533294,0.130543,0.093,0.06402
2026-06-16 17:38:48.566852,0.130543,0.093,0.06402
2026-06-16 17:38:48.599491,0.130818,0.085,0.063779
2026-06-16 17:38:48.633561,0.130268,0.101,0.06426
2026-06-16 17:38:48.666372,0.130818,0.085,0.063779
2026-06-16 17:38:48.699644,0.130543,0.093,0.06402
2026-06-16 17:38:48.733435,0.130543,0.093,0.06402
2026-06-16 17:38:48.765588,0.130818,0.085,0.063779
2026-06-16 17:38:48.800717,0.131127,0.076,0.063508
2026-06-16 17:38:48.833442,0.130543,0.093,0.06402
2026-06-16 17:38:48.873191,0.130268,0.101,0.06426
2026-06-16 17:38:48.900703,0.126874,0.093,0.06402
