wall_time,meas_x,meas_y,meas_z
2026-06-16 15:40:51.770753,0.155175,-0.027,-0.02488
2026-06-16 15:40:51.808319,0.154026,-0.0,-0.023136
2026-06-16 15:40:51.835456,0.155175,-0.027,-0.02488
2026-06-16 15:40:51.868059,0.155984,-0.046,-0.026106
2026-06-16 15:40:51.901463,0.157176,-0.074,-0.027914
2026-06-16 15:40:51.934516,0.155175,-0.027,-0.02488
2026-06-16 15:40:51.968468,0.155175,-0.027,-0.02488
2026-06-16 15:40:52.001518,0.155601,-0.037,-0.025525
2026-06-16 15:40:52.035396,0.154792,-0.018,-0.024298
2026-06-16 15:40:52.070293,0.154792,-0.018,-0.024298
2026-06-16 15:40:52.102442,0.156367,-0.055,-0.026688
2026-06-16 15:40:52.136924,0.155601,-0.037,-0.025525
2026-06-16 15:40:52.170089,0.154792,-0.018,-0.024298
2026-06-16 15:40:52.210306,0.155601,-0.037,-0.025525
2026-06-16 15:40:52.248168,0.155175,-0.027,-0.02488
2026-06-16 15:40:52.284347,0.154792,-0.018,-0.024298
2026-06-16 15:40:52.315169,0.155175,-0.027,-0.02488
2026-06-16 15:40:52.347849,0.155984,-0.046,-0.026106
2026-06-16 15:40:52.387427,0.154026,-0.0,-0.023136
2026-06-16 15:40:52.423580,0.155601,-0.037,-0.025525
2026-06-16 15:40:52.460960,0.155601,-0.037,-0.025525
2026-06-16 15:40:52.494267,0.154792,-0.018,-0.024298
2026-06-16 15:40:52.526362,0.154026,-0.0,-0.023136
2026-06-16 15:40:52.558580,0.154026,-0.0,-0.023136
2026-06-16 15:40:52.593320,0.155984,-0.046,-0.026106
2026-06-16 15:40:52.626227,0.154792,-0.018,-0.024298
2026-06-16 15:40:52.657212,0.154792,-0.018,-0.024298
2026-06-16 15:40:52.690813,0.154409,-0.009,-0.023717
2026-06-16 15:40:52.718641,0.154409,-0.009,-0.023717
2026-06-16 15:40:52.756262,0.154026,-0.0,-0.023136
2026-06-16 15:40:52.787503,0.154026,-0.0,-0.01928
2026-06-16 15:40:52.819249,0.153643,0.009,-0.018714
2026-06-16 15:40:52.852056,0.154026,-0.0,-0.015424
2026-06-16 15:40:52.883330,0.150544,-0.009,-0.015976
2026-06-16 15:40:52.913194,0.150175,-0.0,-0.011568
2026-06-16 15:40:52.940783,0.153643,0.009,-0.003349
2026-06-16 15:40:52.968822,0.15326,0.018,0.004811
2026-06-16 15:40:53.005864,0.152919,0.026,0.009049
2026-06-16 15:40:53.035405,0.15326,0.018,0.012464
2026-06-16 15:40:53.072295,0.153643,0.009,0.015857
2026-06-16 15:40:53.108580,0.152919,0.026,0.024302
2026-06-16 15:40:53.135266,0.152536,0.035,0.024706
2026-06-16 15:40:53.175434,0.148374,0.044,0.02511
2026-06-16 15:40:53.202136,0.149111,0.026,0.028116
2026-06-16 15:40:53.236769,0.148743,0.035,0.036102
2026-06-16 15:40:53.275217,0.14495,0.035,0.032303
2026-06-16 15:40:53.303472,0.144282,0.052,0.03678
2026-06-16 15:40:53.337069,0.149439,0.018,0.043076
2026-06-16 15:40:53.380882,0.149111,0.026,0.043369
2026-06-16 15:40:53.407769,0.149111,0.026,0.047182
2026-06-16 15:40:53.434504,0.149111,0.026,0.047182
2026-06-16 15:40:53.474014,0.148743,0.035,0.051296
2026-06-16 15:40:53.507649,0.147351,0.069,0.05243
2026-06-16 15:40:53.536378,0.144282,0.052,0.051863
2026-06-16 15:40:53.568176,0.144596,0.044,0.05538
2026-06-16 15:40:53.608038,0.145303,0.026,0.054809
2026-06-16 15:40:53.641338,0.140817,0.044,0.05538
2026-06-16 15:40:53.682308,0.136751,0.052,0.055633
2026-06-16 15:40:53.711681,0.138299,0.009,0.058111
2026-06-16 15:40:53.743858,0.136751,0.052,0.059404
2026-06-16 15:40:53.772690,0.132676,0.061,0.059674
2026-06-16 15:40:53.802203,0.133261,0.044,0.059163
2026-06-16 15:40:53.834949,0.128664,0.069,0.059915
2026-06-16 15:40:53.875970,0.133261,0.044,0.062947
2026-06-16 15:40:53.904414,0.13357,0.035,0.062691
2026-06-16 15:40:53.938142,0.132986,0.052,0.066945
2026-06-16 15:40:53.982173,0.131817,0.086,0.067856
2026-06-16 15:40:54.015404,0.132676,0.061,0.070942
2026-06-16 15:40:54.049628,0.133261,0.044,0.070514
2026-06-16 15:40:54.092679,0.131542,0.094,0.071772
2026-06-16 15:40:54.129888,0.132092,0.078,0.075097
2026-06-16 15:40:54.162931,0.130958,0.111,0.075873
2026-06-16 15:40:54.197082,0.130958,0.111,0.079546
2026-06-16 15:40:54.228126,0.130683,0.119,0.087042
2026-06-16 15:40:54.262179,0.130408,0.127,0.087191
2026-06-16 15:40:54.295859,0.130683,0.119,0.090703
2026-06-16 15:40:54.332007,0.130133,0.135,0.094608
2026-06-16 15:40:54.366595,0.130683,0.119,0.094363
2026-06-16 15:40:54.401405,0.130133,0.135,0.098242
2026-06-16 15:40:54.438843,0.125751,0.158,0.102152
2026-06-16 15:40:54.479668,0.126504,0.135,0.10551
2026-06-16 15:40:54.515344,0.121911,0.166,0.109415
2026-06-16 15:40:54.546637,0.121663,0.174,0.113054
2026-06-16 15:40:54.580974,0.118569,0.158,0.116538
2026-06-16 15:40:54.615723,0.114977,0.158,0.116538
2026-06-16 15:40:54.645547,0.110575,0.189,0.120251
2026-06-16 15:40:54.675398,0.110365,0.197,0.123814
2026-06-16 15:40:54.709281,0.107206,0.182,0.123782
2026-06-16 15:40:54.745481,0.106838,0.197,0.127346
2026-06-16 15:40:54.779913,0.106838,0.197,0.127346
2026-06-16 15:40:54.823073,0.103494,0.189,0.130888
2026-06-16 15:40:54.850826,0.102967,0.212,0.130862
2026-06-16 15:40:54.878947,0.099464,0.212,0.130862
2026-06-16 15:40:54.910776,0.095393,0.241,0.130828
2026-06-16 15:40:54.938452,0.095824,0.219,0.130854
2026-06-16 15:40:54.972474,0.091938,0.241,0.130828
2026-06-16 15:40:55.018287,0.091812,0.248,0.134269
2026-06-16 15:40:55.045671,0.088369,0.248,0.134269
2026-06-16 15:40:55.076320,0.08814,0.262,0.13423
2026-06-16 15:40:55.109184,0.088026,0.269,0.137624
2026-06-16 15:40:55.136196,0.088026,0.269,0.137624
2026-06-16 15:40:55.173710,0.084308,0.29,0.137531
2026-06-16 15:40:55.212249,0.084206,0.297,0.140868
2026-06-16 15:40:55.242499,0.080581,0.317,0.140747
2026-06-16 15:40:55.279442,0.077171,0.324,0.140704
2026-06-16 15:40:55.308629,0.073784,0.331,0.140662
2026-06-16 15:40:55.336209,0.070427,0.337,0.140625
