wall_time,meas_x,meas_y,meas_z
2026-06-16 17:57:12.787091,0.132929,-0.092,-0.021095
2026-06-16 17:57:12.828719,0.133256,-0.102,-0.021725
2026-06-16 17:57:12.857027,0.132929,-0.092,-0.021095
2026-06-16 17:57:12.883272,0.132012,-0.064,-0.019333
2026-06-16 17:57:12.921797,0.132634,-0.083,-0.020529
2026-06-16 17:57:12.954310,0.132012,-0.064,-0.015402
2026-06-16 17:57:12.981484,0.132012,-0.064,-0.015402
2026-06-16 17:57:13.021524,0.131391,-0.045,-0.014237
2026-06-16 17:57:13.053773,0.131096,-0.036,-0.0098
2026-06-16 17:57:13.081560,0.131096,-0.036,-0.0098
2026-06-16 17:57:13.119428,0.131096,-0.036,-0.0098
2026-06-16 17:57:13.147670,0.131096,-0.036,-0.002029
2026-06-16 17:57:13.183769,0.131096,-0.036,-0.002029
2026-06-16 17:57:13.218111,0.126936,-0.027,0.002349
2026-06-16 17:57:13.251536,0.126936,-0.027,0.002349
2026-06-16 17:57:13.281012,0.127216,-0.036,0.001857
2026-06-16 17:57:13.320357,0.126936,-0.027,0.00622
2026-06-16 17:57:13.347701,0.126936,-0.027,0.00622
2026-06-16 17:57:13.382207,0.126656,-0.018,0.006698
2026-06-16 17:57:13.416603,0.122541,-0.009,0.007175
2026-06-16 17:57:13.448360,0.122276,-0.0,0.007653
2026-06-16 17:57:13.480871,0.122541,-0.009,0.007175
2026-06-16 17:57:13.515805,0.122806,-0.018,0.006698
2026-06-16 17:57:13.557687,0.122806,-0.018,0.006698
2026-06-16 17:57:13.583362,0.122541,-0.009,0.007175
2026-06-16 17:57:13.614832,0.122806,-0.018,0.010554
2026-06-16 17:57:13.647526,0.117982,0.017,0.012354
2026-06-16 17:57:13.680800,0.117982,0.017,0.016152
2026-06-16 17:57:13.716298,0.118232,0.008,0.015704
2026-06-16 17:57:13.747810,0.117982,0.017,0.016152
2026-06-16 17:57:13.787504,0.114633,-0.0,0.015306
2026-06-16 17:57:13.817390,0.114424,0.008,0.015704
2026-06-16 17:57:13.850425,0.114633,-0.0,0.015306
2026-06-16 17:57:13.883416,0.114869,-0.009,0.014858
2026-06-16 17:57:13.923317,0.114424,0.008,0.015704
2026-06-16 17:57:13.948826,0.114189,0.017,0.016152
2026-06-16 17:57:13.981732,0.113744,0.034,0.016998
2026-06-16 17:57:14.015615,0.114189,0.017,0.016152
2026-06-16 17:57:14.060397,0.113744,0.034,0.016998
2026-06-16 17:57:14.087127,0.113299,0.051,0.017845
2026-06-16 17:57:14.119368,0.113299,0.051,0.017845
2026-06-16 17:57:14.147694,0.108949,0.076,0.01909
2026-06-16 17:57:14.181932,0.109341,0.06,0.022021
2026-06-16 17:57:14.220862,0.108728,0.085,0.023224
2026-06-16 17:57:14.248437,0.112854,0.068,0.022406
2026-06-16 17:57:14.282084,0.112854,0.068,0.026121
2026-06-16 17:57:14.314496,0.111782,0.109,0.028027
2026-06-16 17:57:14.348755,0.111782,0.109,0.028027
2026-06-16 17:57:14.383008,0.111363,0.125,0.028771
2026-06-16 17:57:14.415399,0.111154,0.133,0.032751
2026-06-16 17:57:14.454658,0.114562,0.14,0.036662
2026-06-16 17:57:14.491578,0.114562,0.14,0.036662
2026-06-16 17:57:14.521092,0.110761,0.148,0.037007
2026-06-16 17:57:14.547842,0.110552,0.156,0.040923
2026-06-16 17:57:14.581875,0.110761,0.148,0.040591
2026-06-16 17:57:14.634439,0.110343,0.164,0.041256
2026-06-16 17:57:14.661048,0.11016,0.171,0.041547
2026-06-16 17:57:14.687778,0.10995,0.179,0.041879
2026-06-16 17:57:14.714001,0.10995,0.179,0.041879
2026-06-16 17:57:14.752976,0.106055,0.194,0.042503
2026-06-16 17:57:14.782915,0.105712,0.208,0.043085
2026-06-16 17:57:14.831113,0.106055,0.194,0.046011
2026-06-16 17:57:14.857524,0.105712,0.208,0.04657
2026-06-16 17:57:14.886965,0.105883,0.201,0.04629
2026-06-16 17:57:14.920112,0.102232,0.208,0.043085
2026-06-16 17:57:14.956462,0.102049,0.216,0.043417
2026-06-16 17:57:14.989351,0.101889,0.223,0.043708
2026-06-16 17:57:15.021676,0.098285,0.23,0.040551
2026-06-16 17:57:15.049373,0.098285,0.23,0.040551
2026-06-16 17:57:15.083182,0.094567,0.244,0.041156
2026-06-16 17:57:15.115238,0.094429,0.251,0.044873
2026-06-16 17:57:15.155855,0.087154,0.279,0.042668
2026-06-16 17:57:15.187086,0.083791,0.279,0.046037
2026-06-16 17:57:15.220483,0.080336,0.286,0.046328
2026-06-16 17:57:15.248541,0.076836,0.299,0.046868
2026-06-16 17:57:15.282319,0.069956,0.326,0.04799
2026-06-16 17:57:15.317558,0.06985,0.339,0.0518
2026-06-16 17:57:15.363284,0.066546,0.345,0.05204
2026-06-16 17:57:15.390861,0.063228,0.358,0.055797
2026-06-16 17:57:15.418189,0.063228,0.358,0.059035
